segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_ダ_中距離,taikei_dou,111,59,164.0,129.3,0.359
COURSE_27,03_ダ_中距離,taikei_dou,122,34,327.1,136.3,0.28
COURSE_27,03_ダ_中距離,taikei_dou,211,105,13.7,40.7,0.456
COURSE_27,03_ダ_中距離,taikei_dou,22,90,86.1,57.6,0.429
COURSE_27,03_ダ_中距離,taikei_dou,221,171,46.5,70.0,0.547
COURSE_27,03_ダ_中距離,taikei_dou,222,2044,88.2,90.1,0.915
COURSE_27,03_ダ_中距離,taikei_dou,223,253,59.7,56.7,0.622
COURSE_27,03_ダ_中距離,taikei_dou,232,806,80.8,67.3,0.818
COURSE_27,03_ダ_中距離,taikei_dou,233,746,175.9,82.4,0.807
COURSE_27,03_ダ_中距離,taikei_dou,32,35,46.8,66.4,0.284
COURSE_27,03_ダ_中距離,taikei_dou,322,89,15.3,30.6,0.427
COURSE_27,03_ダ_中距離,taikei_dou,323,312,32.2,58.1,0.662
COURSE_27,03_ダ_中距離,taikei_dou,33,50,42.3,35.0,0.333
COURSE_27,03_ダ_中距離,taikei_dou,332,104,51.4,44.8,0.454
COURSE_27,03_ダ_中距離,taikei_dou,333,451,99.2,68.0,0.728
