segment,factors,bin_label,n,win_roi,place_roi,confidence
SURFACE_2_芝,idm,54.9,35,16.5,75.5,0.284
SURFACE_2_芝,idm,55.0,617,61.1,82.4,0.779
SURFACE_2_芝,idm,55.1,220,49.1,94.3,0.596
SURFACE_2_芝,idm,55.2,101,88.8,53.4,0.449
SURFACE_2_芝,idm,55.3,52,28.1,105.0,0.339
SURFACE_2_芝,idm,56.0,497,71.7,81.1,0.744
SURFACE_2_芝,idm,56.1,174,75.3,101.3,0.551
SURFACE_2_芝,idm,56.2,87,51.2,60.7,0.423
SURFACE_2_芝,idm,56.3,43,101.7,79.3,0.312
SURFACE_2_芝,idm,57.0,428,98.2,83.0,0.719
SURFACE_2_芝,idm,57.1,161,60.8,55.7,0.536
SURFACE_2_芝,idm,57.2,93,57.9,82.7,0.434
SURFACE_2_芝,idm,57.3,36,26.4,52.4,0.287
SURFACE_2_芝,idm,58.0,349,73.4,89.6,0.683
SURFACE_2_芝,idm,58.1,153,101.9,65.5,0.526
SURFACE_2_芝,idm,58.2,70,60.2,84.9,0.386
SURFACE_2_芝,idm,58.3,31,28.9,63.8,0.268
SURFACE_2_芝,idm,59.0,323,54.7,81.9,0.668
SURFACE_2_芝,idm,59.1,115,66.6,51.1,0.473
SURFACE_2_芝,idm,59.2,50,98.4,85.3,0.333
SURFACE_2_芝,idm,59.3,39,59.2,77.2,0.298
SURFACE_2_芝,idm,60.0,263,83.8,83.2,0.63
SURFACE_2_芝,idm,60.1,89,75.5,59.6,0.427
SURFACE_2_芝,idm,60.2,49,91.4,86.8,0.33
SURFACE_2_芝,idm,61.0,212,116.0,83.1,0.589
SURFACE_2_芝,idm,61.1,82,27.9,46.2,0.412
SURFACE_2_芝,idm,61.2,35,124.3,83.1,0.284
SURFACE_2_芝,idm,62.0,177,112.6,86.7,0.554
SURFACE_2_芝,idm,62.1,76,100.7,123.6,0.4
SURFACE_2_芝,idm,62.2,50,110.8,101.6,0.333
SURFACE_2_芝,idm,63.0,173,33.4,65.3,0.549
SURFACE_2_芝,idm,63.1,70,156.0,95.2,0.386
SURFACE_2_芝,idm,64.0,145,86.4,73.9,0.516
SURFACE_2_芝,idm,64.1,54,30.5,74.0,0.345
SURFACE_2_芝,idm,64.2,30,113.8,87.0,0.264
SURFACE_2_芝,idm,65.0,115,92.9,124.6,0.473
SURFACE_2_芝,idm,65.1,39,67.4,55.8,0.298
SURFACE_2_芝,idm,66.0,92,66.6,62.6,0.432
SURFACE_2_芝,idm,66.1,41,91.8,54.7,0.305
SURFACE_2_芝,idm,67.0,79,61.9,77.3,0.406
SURFACE_2_芝,idm,67.1,46,52.2,56.8,0.321
SURFACE_2_芝,idm,68.0,81,74.1,70.0,0.41
SURFACE_2_芝,idm,68.1,34,51.0,47.1,0.28
SURFACE_2_芝,idm,69.0,60,79.9,54.7,0.361
SURFACE_2_芝,idm,70.0,41,106.6,72.4,0.305
