segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_短距離,prev2_chakujun,1.0,326,45.3,47.6,0.67
COURSE_27,03_芝_短距離,prev2_chakujun,10.0,283,51.6,100.5,0.644
COURSE_27,03_芝_短距離,prev2_chakujun,11.0,244,61.4,90.3,0.616
COURSE_27,03_芝_短距離,prev2_chakujun,12.0,254,39.6,55.9,0.623
COURSE_27,03_芝_短距離,prev2_chakujun,13.0,241,113.5,61.9,0.613
COURSE_27,03_芝_短距離,prev2_chakujun,14.0,195,37.7,159.1,0.572
COURSE_27,03_芝_短距離,prev2_chakujun,15.0,168,57.7,67.4,0.544
COURSE_27,03_芝_短距離,prev2_chakujun,16.0,118,68.7,34.3,0.477
COURSE_27,03_芝_短距離,prev2_chakujun,17.0,42,0.0,87.7,0.308
COURSE_27,03_芝_短距離,prev2_chakujun,2.0,295,74.5,67.4,0.652
COURSE_27,03_芝_短距離,prev2_chakujun,3.0,311,77.2,71.7,0.661
COURSE_27,03_芝_短距離,prev2_chakujun,4.0,280,69.7,90.9,0.642
COURSE_27,03_芝_短距離,prev2_chakujun,5.0,313,45.9,77.2,0.663
COURSE_27,03_芝_短距離,prev2_chakujun,6.0,283,63.3,90.3,0.644
COURSE_27,03_芝_短距離,prev2_chakujun,7.0,292,102.4,72.3,0.65
COURSE_27,03_芝_短距離,prev2_chakujun,8.0,298,109.0,78.4,0.653
COURSE_27,03_芝_短距離,prev2_chakujun,9.0,283,51.6,84.1,0.644
