segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_芝_中距離,bamei_chichi,キングカメハメハ,66,34.8,54.0,0.376
COURSE_27,05_芝_中距離,bamei_chichi,シンボリクリスエス,35,16.2,37.1,0.284
COURSE_27,05_芝_中距離,bamei_chichi,ジャングルポケット,32,38.6,77.1,0.272
COURSE_27,05_芝_中距離,bamei_chichi,ステイゴールド,126,98.7,81.0,0.489
COURSE_27,05_芝_中距離,bamei_chichi,ゼンノロブロイ,41,71.5,55.2,0.305
COURSE_27,05_芝_中距離,bamei_chichi,ダイワメジャー,36,10.2,69.0,0.287
COURSE_27,05_芝_中距離,bamei_chichi,ディープインパクト,142,44.5,65.8,0.512
COURSE_27,05_芝_中距離,bamei_chichi,ネオユニヴァース,36,50.6,62.8,0.287
COURSE_27,05_芝_中距離,bamei_chichi,ハーツクライ,97,63.1,90.9,0.442
COURSE_27,05_芝_中距離,bamei_chichi,ハービンジャー,61,53.1,93.2,0.364
COURSE_27,05_芝_中距離,bamei_chichi,マンハッタンカフェ,58,31.3,48.4,0.356
COURSE_27,05_芝_中距離,bamei_chichi,ヴィクトワールピサ,40,56.9,81.8,0.302
