segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_障_長距離,bamei_hahachichi,アグネスタキオン,52,121.1,76.1,0.339
COURSE_27,04_障_長距離,bamei_hahachichi,キングカメハメハ,61,264.7,199.0,0.364
COURSE_27,04_障_長距離,bamei_hahachichi,クロフネ,63,51.5,56.7,0.369
COURSE_27,04_障_長距離,bamei_hahachichi,サンデーサイレンス,160,58.4,62.5,0.535
COURSE_27,04_障_長距離,bamei_hahachichi,シンボリクリスエス,70,102.5,58.5,0.386
COURSE_27,04_障_長距離,bamei_hahachichi,スペシャルウィーク,50,78.6,59.8,0.333
COURSE_27,04_障_長距離,bamei_hahachichi,タイキシャトル,37,21.3,59.6,0.291
COURSE_27,04_障_長距離,bamei_hahachichi,ダンスインザダーク,89,14.5,45.5,0.427
COURSE_27,04_障_長距離,bamei_hahachichi,ディープインパクト,47,126.8,155.8,0.324
COURSE_27,04_障_長距離,bamei_hahachichi,ネオユニヴァース,39,30.0,28.6,0.298
COURSE_27,04_障_長距離,bamei_hahachichi,フジキセキ,53,8.8,82.0,0.342
COURSE_27,04_障_長距離,bamei_hahachichi,フレンチデピュティ,49,88.1,67.2,0.33
COURSE_27,04_障_長距離,bamei_hahachichi,ブライアンズタイム,62,54.7,101.9,0.366
COURSE_27,04_障_長距離,bamei_hahachichi,マンハッタンカフェ,60,109.2,117.1,0.361
