segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_障_長距離,umaban,01,204,76.8,57.6,0.581
COURSE_27,04_障_長距離,umaban,02,207,58.6,78.2,0.584
COURSE_27,04_障_長距離,umaban,03,208,121.6,112.5,0.585
COURSE_27,04_障_長距離,umaban,04,206,88.9,80.1,0.583
COURSE_27,04_障_長距離,umaban,05,207,64.1,75.2,0.584
COURSE_27,04_障_長距離,umaban,06,202,127.2,83.7,0.579
COURSE_27,04_障_長距離,umaban,07,203,80.1,58.6,0.58
COURSE_27,04_障_長距離,umaban,08,204,68.3,78.4,0.581
COURSE_27,04_障_長距離,umaban,09,199,59.4,89.2,0.576
COURSE_27,04_障_長距離,umaban,10,192,76.9,80.0,0.569
COURSE_27,04_障_長距離,umaban,11,181,70.0,58.2,0.558
COURSE_27,04_障_長距離,umaban,12,161,33.5,82.3,0.536
COURSE_27,04_障_長距離,umaban,13,139,47.5,65.5,0.508
COURSE_27,04_障_長距離,umaban,14,108,103.8,61.2,0.461
