segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_ダ_短距離,prev1_chakujun,1.0,102,88.5,52.8,0.451
COURSE_27,01_ダ_短距離,prev1_chakujun,10.0,114,44.0,78.7,0.471
COURSE_27,01_ダ_短距離,prev1_chakujun,11.0,79,30.7,16.4,0.406
COURSE_27,01_ダ_短距離,prev1_chakujun,12.0,66,41.3,18.8,0.376
COURSE_27,01_ダ_短距離,prev1_chakujun,13.0,58,182.4,129.1,0.356
COURSE_27,01_ダ_短距離,prev1_chakujun,14.0,56,162.0,80.3,0.35
COURSE_27,01_ダ_短距離,prev1_chakujun,15.0,37,137.8,91.3,0.291
COURSE_27,01_ダ_短距離,prev1_chakujun,16.0,31,172.6,84.7,0.268
COURSE_27,01_ダ_短距離,prev1_chakujun,2.0,165,73.2,73.6,0.54
COURSE_27,01_ダ_短距離,prev1_chakujun,3.0,155,52.5,82.6,0.528
COURSE_27,01_ダ_短距離,prev1_chakujun,4.0,169,62.0,78.6,0.545
COURSE_27,01_ダ_短距離,prev1_chakujun,5.0,147,31.0,68.8,0.518
COURSE_27,01_ダ_短距離,prev1_chakujun,6.0,137,53.5,91.8,0.505
COURSE_27,01_ダ_短距離,prev1_chakujun,7.0,118,44.2,73.9,0.477
COURSE_27,01_ダ_短距離,prev1_chakujun,8.0,117,171.1,131.3,0.476
COURSE_27,01_ダ_短距離,prev1_chakujun,9.0,120,50.9,75.7,0.48
