segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_マイル,bamei_chichi,アドマイヤムーン,89,70.5,114.6,0.427
COURSE_27,04_芝_マイル,bamei_chichi,アメリカンペイトリオット,39,246.8,51.7,0.298
COURSE_27,04_芝_マイル,bamei_chichi,イスラボニータ,56,128.6,67.0,0.35
COURSE_27,04_芝_マイル,bamei_chichi,エイシンフラッシュ,84,16.3,17.6,0.417
COURSE_27,04_芝_マイル,bamei_chichi,エピファネイア,170,106.5,74.3,0.546
COURSE_27,04_芝_マイル,bamei_chichi,オルフェーヴル,86,59.5,52.2,0.421
COURSE_27,04_芝_マイル,bamei_chichi,キズナ,135,38.0,58.7,0.502
COURSE_27,04_芝_マイル,bamei_chichi,キタサンブラック,39,61.7,83.2,0.298
COURSE_27,04_芝_マイル,bamei_chichi,キングカメハメハ,79,18.1,44.9,0.406
COURSE_27,04_芝_マイル,bamei_chichi,キンシャサノキセキ,109,9.8,66.5,0.463
COURSE_27,04_芝_マイル,bamei_chichi,クロフネ,41,22.9,82.8,0.305
COURSE_27,04_芝_マイル,bamei_chichi,ゴールドシップ,39,352.1,133.7,0.298
COURSE_27,04_芝_マイル,bamei_chichi,シルバーステート,67,33.7,81.8,0.379
COURSE_27,04_芝_マイル,bamei_chichi,ジャスタウェイ,71,150.0,75.1,0.388
COURSE_27,04_芝_マイル,bamei_chichi,ジャングルポケット,48,0.0,82.7,0.327
COURSE_27,04_芝_マイル,bamei_chichi,ジョーカプチーノ,34,111.9,59.0,0.28
COURSE_27,04_芝_マイル,bamei_chichi,スクリーンヒーロー,88,89.8,97.1,0.425
COURSE_27,04_芝_マイル,bamei_chichi,ステイゴールド,62,87.3,143.5,0.366
COURSE_27,04_芝_マイル,bamei_chichi,ストロングリターン,40,2.7,11.6,0.302
COURSE_27,04_芝_マイル,bamei_chichi,タニノギムレット,30,0.0,71.6,0.264
COURSE_27,04_芝_マイル,bamei_chichi,タートルボウル,30,60.2,35.7,0.264
COURSE_27,04_芝_マイル,bamei_chichi,ダイワメジャー,210,90.0,73.8,0.587
COURSE_27,04_芝_マイル,bamei_chichi,ダノンシャンティ,45,62.2,66.8,0.318
COURSE_27,04_芝_マイル,bamei_chichi,ダノンバラード,36,240.3,149.5,0.287
COURSE_27,04_芝_マイル,bamei_chichi,ディープインパクト,277,85.4,75.5,0.64
COURSE_27,04_芝_マイル,bamei_chichi,ディープブリランテ,82,30.6,57.3,0.412
COURSE_27,04_芝_マイル,bamei_chichi,トーセンラー,32,0.0,6.8,0.272
COURSE_27,04_芝_マイル,bamei_chichi,ドゥラメンテ,98,117.9,59.1,0.444
COURSE_27,04_芝_マイル,bamei_chichi,ドレフォン,55,30.0,67.8,0.348
COURSE_27,04_芝_マイル,bamei_chichi,ネオユニヴァース,33,14.6,29.2,0.276
COURSE_27,04_芝_マイル,bamei_chichi,ノヴェリスト,75,77.8,48.3,0.397
COURSE_27,04_芝_マイル,bamei_chichi,ハーツクライ,158,66.7,70.5,0.532
COURSE_27,04_芝_マイル,bamei_chichi,ハービンジャー,127,45.5,39.6,0.491
COURSE_27,04_芝_マイル,bamei_chichi,バゴ,34,54.0,23.4,0.28
COURSE_27,04_芝_マイル,bamei_chichi,ビッグアーサー,37,38.5,61.5,0.291
COURSE_27,04_芝_マイル,bamei_chichi,ブラックタイド,79,18.9,26.0,0.406
COURSE_27,04_芝_マイル,bamei_chichi,マクフィ,36,0.0,60.6,0.287
COURSE_27,04_芝_マイル,bamei_chichi,マツリダゴッホ,83,18.7,34.6,0.415
COURSE_27,04_芝_マイル,bamei_chichi,マンハッタンカフェ,37,288.1,120.9,0.291
COURSE_27,04_芝_マイル,bamei_chichi,ミッキーアイル,61,69.7,102.3,0.364
COURSE_27,04_芝_マイル,bamei_chichi,メイショウボーラー,44,62.1,70.4,0.315
COURSE_27,04_芝_マイル,bamei_chichi,モーリス,125,145.6,81.3,0.488
COURSE_27,04_芝_マイル,bamei_chichi,ヨハネスブルグ,30,3.1,63.6,0.264
COURSE_27,04_芝_マイル,bamei_chichi,リアルインパクト,48,244.2,80.9,0.327
COURSE_27,04_芝_マイル,bamei_chichi,リオンディーズ,83,22.5,42.9,0.415
COURSE_27,04_芝_マイル,bamei_chichi,リーチザクラウン,39,263.2,88.9,0.298
COURSE_27,04_芝_マイル,bamei_chichi,ルーラーシップ,149,70.6,96.2,0.521
COURSE_27,04_芝_マイル,bamei_chichi,ロゴタイプ,33,17.3,33.3,0.276
COURSE_27,04_芝_マイル,bamei_chichi,ローエングリン,48,12.0,37.3,0.327
COURSE_27,04_芝_マイル,bamei_chichi,ロードカナロア,260,91.2,84.3,0.628
COURSE_27,04_芝_マイル,bamei_chichi,ワールドエース,38,13.5,18.3,0.295
COURSE_27,04_芝_マイル,bamei_chichi,ヴィクトワールピサ,86,88.1,66.8,0.421
