segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_マイル,prev3_chakujun,1.0,109,65.3,79.2,0.463
COURSE_27,01_芝_マイル,prev3_chakujun,10.0,67,262.8,169.6,0.379
COURSE_27,01_芝_マイル,prev3_chakujun,11.0,53,28.8,34.8,0.342
COURSE_27,01_芝_マイル,prev3_chakujun,12.0,61,21.5,45.9,0.364
COURSE_27,01_芝_マイル,prev3_chakujun,13.0,56,74.5,41.7,0.35
COURSE_27,01_芝_マイル,prev3_chakujun,14.0,48,15.1,43.3,0.327
COURSE_27,01_芝_マイル,prev3_chakujun,2.0,116,40.0,81.4,0.474
COURSE_27,01_芝_マイル,prev3_chakujun,3.0,102,56.2,62.2,0.451
COURSE_27,01_芝_マイル,prev3_chakujun,4.0,105,64.2,116.9,0.456
COURSE_27,01_芝_マイル,prev3_chakujun,5.0,104,28.1,68.2,0.454
COURSE_27,01_芝_マイル,prev3_chakujun,6.0,105,36.9,73.5,0.456
COURSE_27,01_芝_マイル,prev3_chakujun,7.0,77,58.5,95.6,0.402
COURSE_27,01_芝_マイル,prev3_chakujun,8.0,94,117.1,51.8,0.436
COURSE_27,01_芝_マイル,prev3_chakujun,9.0,73,134.7,70.8,0.393
