segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_長距離,prev1_corner4,01,70,111.6,61.1,0.386
COURSE_27,01_芝_長距離,prev1_corner4,02,104,70.5,55.7,0.454
COURSE_27,01_芝_長距離,prev1_corner4,03,62,56.9,43.6,0.366
COURSE_27,01_芝_長距離,prev1_corner4,04,68,106.0,86.0,0.381
COURSE_27,01_芝_長距離,prev1_corner4,05,67,49.5,60.3,0.379
COURSE_27,01_芝_長距離,prev1_corner4,06,80,9.7,104.1,0.408
COURSE_27,01_芝_長距離,prev1_corner4,07,69,31.3,56.4,0.384
COURSE_27,01_芝_長距離,prev1_corner4,08,81,62.6,100.3,0.41
COURSE_27,01_芝_長距離,prev1_corner4,09,47,237.7,93.0,0.324
COURSE_27,01_芝_長距離,prev1_corner4,10,48,47.8,141.3,0.327
COURSE_27,01_芝_長距離,prev1_corner4,11,52,7.1,80.3,0.339
COURSE_27,01_芝_長距離,prev1_corner4,12,38,4.2,14.4,0.295
