segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_中距離,prev3_chakujun,1.0,265,66.1,81.5,0.631
COURSE_27,01_芝_中距離,prev3_chakujun,10.0,167,71.7,91.0,0.543
COURSE_27,01_芝_中距離,prev3_chakujun,11.0,158,138.2,59.1,0.532
COURSE_27,01_芝_中距離,prev3_chakujun,12.0,132,82.9,90.7,0.498
COURSE_27,01_芝_中距離,prev3_chakujun,13.0,86,169.4,39.1,0.421
COURSE_27,01_芝_中距離,prev3_chakujun,14.0,79,112.3,71.7,0.406
COURSE_27,01_芝_中距離,prev3_chakujun,15.0,41,54.1,49.0,0.305
COURSE_27,01_芝_中距離,prev3_chakujun,16.0,33,0.0,73.9,0.276
COURSE_27,01_芝_中距離,prev3_chakujun,2.0,314,67.4,81.3,0.663
COURSE_27,01_芝_中距離,prev3_chakujun,3.0,328,55.9,68.5,0.671
COURSE_27,01_芝_中距離,prev3_chakujun,4.0,316,70.6,68.7,0.664
COURSE_27,01_芝_中距離,prev3_chakujun,5.0,280,55.4,67.0,0.642
COURSE_27,01_芝_中距離,prev3_chakujun,6.0,271,154.4,103.6,0.636
COURSE_27,01_芝_中距離,prev3_chakujun,7.0,270,141.2,92.7,0.635
COURSE_27,01_芝_中距離,prev3_chakujun,8.0,228,50.5,49.3,0.603
COURSE_27,01_芝_中距離,prev3_chakujun,9.0,183,20.5,106.0,0.56
