segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_芝_長距離,prev1_chakujun,1.0,35,72.4,83.7,0.284
COURSE_27,02_芝_長距離,prev1_chakujun,10.0,33,124.6,124.0,0.276
COURSE_27,02_芝_長距離,prev1_chakujun,2.0,38,213.8,105.5,0.295
COURSE_27,02_芝_長距離,prev1_chakujun,3.0,34,90.2,76.8,0.28
COURSE_27,02_芝_長距離,prev1_chakujun,4.0,45,59.5,97.9,0.318
COURSE_27,02_芝_長距離,prev1_chakujun,5.0,35,89.5,92.6,0.284
COURSE_27,02_芝_長距離,prev1_chakujun,6.0,44,48.8,59.5,0.315
COURSE_27,02_芝_長距離,prev1_chakujun,7.0,45,18.9,82.5,0.318
COURSE_27,02_芝_長距離,prev1_chakujun,8.0,43,47.3,63.8,0.312
COURSE_27,02_芝_長距離,prev1_chakujun,9.0,34,0.0,100.9,0.28
