segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_ダ_中距離,umaban,01,400,36.4,53.8,0.707
COURSE_27,03_ダ_中距離,umaban,02,400,117.0,108.5,0.707
COURSE_27,03_ダ_中距離,umaban,03,400,128.7,73.9,0.707
COURSE_27,03_ダ_中距離,umaban,04,397,120.7,102.2,0.706
COURSE_27,03_ダ_中距離,umaban,05,404,47.1,74.3,0.709
COURSE_27,03_ダ_中距離,umaban,06,401,44.8,51.8,0.708
COURSE_27,03_ダ_中距離,umaban,07,402,43.7,62.9,0.708
COURSE_27,03_ダ_中距離,umaban,08,401,87.5,69.7,0.708
COURSE_27,03_ダ_中距離,umaban,09,397,243.4,66.7,0.706
COURSE_27,03_ダ_中距離,umaban,10,399,65.7,74.8,0.707
COURSE_27,03_ダ_中距離,umaban,11,392,137.1,74.7,0.704
COURSE_27,03_ダ_中距離,umaban,12,381,52.4,54.9,0.698
COURSE_27,03_ダ_中距離,umaban,13,369,96.9,97.5,0.693
COURSE_27,03_ダ_中距離,umaban,14,352,95.3,79.6,0.684
COURSE_27,03_ダ_中距離,umaban,15,323,70.6,116.2,0.668
