segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_マイル,bamei_hahachichi,アグネスタキオン,68,99.5,83.8,0.381
COURSE_27,01_芝_マイル,bamei_hahachichi,キングカメハメハ,60,50.7,79.4,0.361
COURSE_27,01_芝_マイル,bamei_hahachichi,クロフネ,42,27.1,144.2,0.308
COURSE_27,01_芝_マイル,bamei_hahachichi,サンデーサイレンス,64,104.1,113.3,0.371
COURSE_27,01_芝_マイル,bamei_hahachichi,シンボリクリスエス,30,33.2,67.2,0.264
COURSE_27,01_芝_マイル,bamei_hahachichi,スペシャルウィーク,37,40.2,56.4,0.291
COURSE_27,01_芝_マイル,bamei_hahachichi,ダイワメジャー,31,2.6,85.2,0.268
COURSE_27,01_芝_マイル,bamei_hahachichi,ダンスインザダーク,31,0.0,75.0,0.268
COURSE_27,01_芝_マイル,bamei_hahachichi,ディープインパクト,104,77.2,109.7,0.454
COURSE_27,01_芝_マイル,bamei_hahachichi,フジキセキ,40,6.6,27.9,0.302
COURSE_27,01_芝_マイル,bamei_hahachichi,フレンチデピュティ,37,97.5,55.7,0.291
COURSE_27,01_芝_マイル,bamei_hahachichi,ブライアンズタイム,35,31.7,187.2,0.284
COURSE_27,01_芝_マイル,bamei_hahachichi,マンハッタンカフェ,37,32.4,80.2,0.291
