segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_芝_マイル,prev1_chakujun,1.0,188,99.2,84.5,0.565
COURSE_27,05_芝_マイル,prev1_chakujun,10.0,108,107.6,73.3,0.461
COURSE_27,05_芝_マイル,prev1_chakujun,11.0,128,7.6,57.2,0.492
COURSE_27,05_芝_マイル,prev1_chakujun,12.0,117,72.1,75.4,0.476
COURSE_27,05_芝_マイル,prev1_chakujun,13.0,88,143.6,45.1,0.425
COURSE_27,05_芝_マイル,prev1_chakujun,14.0,93,22.1,45.7,0.434
COURSE_27,05_芝_マイル,prev1_chakujun,15.0,63,34.7,25.0,0.369
COURSE_27,05_芝_マイル,prev1_chakujun,16.0,48,708.6,116.0,0.327
COURSE_27,05_芝_マイル,prev1_chakujun,2.0,161,89.8,91.5,0.536
COURSE_27,05_芝_マイル,prev1_chakujun,3.0,150,48.6,93.1,0.522
COURSE_27,05_芝_マイル,prev1_chakujun,4.0,141,93.2,65.0,0.511
COURSE_27,05_芝_マイル,prev1_chakujun,5.0,132,25.0,44.5,0.498
COURSE_27,05_芝_マイル,prev1_chakujun,6.0,136,45.4,46.4,0.504
COURSE_27,05_芝_マイル,prev1_chakujun,7.0,133,64.8,56.2,0.5
COURSE_27,05_芝_マイル,prev1_chakujun,8.0,127,21.2,46.0,0.491
COURSE_27,05_芝_マイル,prev1_chakujun,9.0,130,18.0,73.8,0.495
