segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_長距離,prev3_chakujun,1.0,108,41.1,63.4,0.461
COURSE_27,04_芝_長距離,prev3_chakujun,10.0,98,113.1,94.8,0.444
COURSE_27,04_芝_長距離,prev3_chakujun,11.0,80,18.7,142.5,0.408
COURSE_27,04_芝_長距離,prev3_chakujun,12.0,66,806.7,201.6,0.376
COURSE_27,04_芝_長距離,prev3_chakujun,13.0,55,17.0,18.1,0.348
COURSE_27,04_芝_長距離,prev3_chakujun,14.0,39,266.5,109.8,0.298
COURSE_27,04_芝_長距離,prev3_chakujun,2.0,139,58.4,76.7,0.508
COURSE_27,04_芝_長距離,prev3_chakujun,3.0,129,94.8,60.1,0.494
COURSE_27,04_芝_長距離,prev3_chakujun,4.0,145,27.1,60.6,0.516
COURSE_27,04_芝_長距離,prev3_chakujun,5.0,152,9.7,67.9,0.525
COURSE_27,04_芝_長距離,prev3_chakujun,6.0,140,198.7,93.2,0.509
COURSE_27,04_芝_長距離,prev3_chakujun,7.0,107,50.8,88.1,0.459
COURSE_27,04_芝_長距離,prev3_chakujun,8.0,108,156.9,68.9,0.461
COURSE_27,04_芝_長距離,prev3_chakujun,9.0,95,76.9,43.4,0.438
