segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_短距離,taikei_dou,221,36,70.0,180.8,0.287
COURSE_27,01_芝_短距離,taikei_dou,222,824,48.3,64.9,0.82
COURSE_27,01_芝_短距離,taikei_dou,223,30,17.1,54.6,0.264
COURSE_27,01_芝_短距離,taikei_dou,232,502,76.7,79.4,0.746
COURSE_27,01_芝_短距離,taikei_dou,233,450,58.2,62.5,0.728
COURSE_27,01_芝_短距離,taikei_dou,322,57,111.5,50.8,0.353
COURSE_27,01_芝_短距離,taikei_dou,323,86,44.3,72.1,0.421
COURSE_27,01_芝_短距離,taikei_dou,33,44,224.0,62.8,0.315
COURSE_27,01_芝_短距離,taikei_dou,332,118,80.2,93.9,0.477
COURSE_27,01_芝_短距離,taikei_dou,333,295,46.7,74.6,0.652
