segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_長距離,prev2_chakujun,1.0,96,194.9,85.6,0.44
COURSE_27,01_芝_長距離,prev2_chakujun,10.0,64,109.9,127.0,0.371
COURSE_27,01_芝_長距離,prev2_chakujun,11.0,37,6.5,86.6,0.291
COURSE_27,01_芝_長距離,prev2_chakujun,12.0,37,6.2,21.5,0.291
COURSE_27,01_芝_長距離,prev2_chakujun,2.0,69,23.2,74.6,0.384
COURSE_27,01_芝_長距離,prev2_chakujun,3.0,88,115.2,66.8,0.425
COURSE_27,01_芝_長距離,prev2_chakujun,4.0,78,59.3,101.6,0.404
COURSE_27,01_芝_長距離,prev2_chakujun,5.0,68,59.2,42.9,0.381
COURSE_27,01_芝_長距離,prev2_chakujun,6.0,66,28.2,94.2,0.376
COURSE_27,01_芝_長距離,prev2_chakujun,7.0,68,10.6,94.1,0.381
COURSE_27,01_芝_長距離,prev2_chakujun,8.0,60,76.3,29.4,0.361
COURSE_27,01_芝_長距離,prev2_chakujun,9.0,62,20.5,43.9,0.366
