segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_ダ_短距離,tozai_shozoku_code,1,2765,52.4,67.2,0.935
COURSE_27,03_ダ_短距離,tozai_shozoku_code,2,1025,93.6,82.3,0.848
