segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_長距離,chokyoshi_rank,A,218,70.7,72.7,0.594
COURSE_27,03_芝_長距離,chokyoshi_rank,B,183,62.9,47.3,0.56
COURSE_27,03_芝_長距離,chokyoshi_rank,C,235,62.3,99.8,0.608
COURSE_27,03_芝_長距離,chokyoshi_rank,D,171,76.9,39.9,0.547
COURSE_27,03_芝_長距離,chokyoshi_rank,S,213,65.7,78.5,0.589
