segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_ダ_中距離,prev3_chakujun,1.0,277,101.8,85.2,0.64
COURSE_27,01_ダ_中距離,prev3_chakujun,10.0,244,110.2,147.3,0.616
COURSE_27,01_ダ_中距離,prev3_chakujun,11.0,189,57.4,64.1,0.566
COURSE_27,01_ダ_中距離,prev3_chakujun,12.0,150,19.4,124.6,0.522
COURSE_27,01_ダ_中距離,prev3_chakujun,13.0,134,95.6,72.2,0.501
COURSE_27,01_ダ_中距離,prev3_chakujun,14.0,122,26.7,34.5,0.483
COURSE_27,01_ダ_中距離,prev3_chakujun,15.0,77,46.8,103.8,0.402
COURSE_27,01_ダ_中距離,prev3_chakujun,16.0,58,22.6,45.1,0.356
COURSE_27,01_ダ_中距離,prev3_chakujun,2.0,402,57.2,63.9,0.708
COURSE_27,01_ダ_中距離,prev3_chakujun,3.0,469,73.3,88.9,0.735
COURSE_27,01_ダ_中距離,prev3_chakujun,4.0,410,71.5,87.0,0.711
COURSE_27,01_ダ_中距離,prev3_chakujun,5.0,421,87.7,88.9,0.716
COURSE_27,01_ダ_中距離,prev3_chakujun,6.0,440,89.6,52.1,0.724
COURSE_27,01_ダ_中距離,prev3_chakujun,7.0,362,95.0,78.7,0.689
COURSE_27,01_ダ_中距離,prev3_chakujun,8.0,341,50.1,54.6,0.678
COURSE_27,01_ダ_中距離,prev3_chakujun,9.0,297,62.0,80.1,0.653
