segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_ダ_短距離,umaban,01,148,65.3,64.6,0.52
COURSE_27,01_ダ_短距離,umaban,02,147,42.6,68.6,0.518
COURSE_27,01_ダ_短距離,umaban,03,147,51.6,66.4,0.518
COURSE_27,01_ダ_短距離,umaban,04,148,66.2,63.4,0.52
COURSE_27,01_ダ_短距離,umaban,05,148,51.5,82.4,0.52
COURSE_27,01_ダ_短距離,umaban,06,147,101.9,91.9,0.518
COURSE_27,01_ダ_短距離,umaban,07,146,31.7,61.0,0.517
COURSE_27,01_ダ_短距離,umaban,08,145,149.0,110.8,0.516
COURSE_27,01_ダ_短距離,umaban,09,138,52.1,69.9,0.506
COURSE_27,01_ダ_短距離,umaban,10,132,100.8,70.5,0.498
COURSE_27,01_ダ_短距離,umaban,11,130,123.1,107.2,0.495
COURSE_27,01_ダ_短距離,umaban,12,120,59.4,86.4,0.48
