segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_ダ_短距離,prev1_corner4,01,34,182.4,71.3,0.28
COURSE_27,05_ダ_短距離,prev1_corner4,02,59,196.6,104.6,0.359
COURSE_27,05_ダ_短距離,prev1_corner4,03,41,71.1,47.7,0.305
COURSE_27,05_ダ_短距離,prev1_corner4,04,48,83.1,56.4,0.327
COURSE_27,05_ダ_短距離,prev1_corner4,06,35,51.7,74.3,0.284
COURSE_27,05_ダ_短距離,prev1_corner4,07,43,13.5,73.4,0.312
COURSE_27,05_ダ_短距離,prev1_corner4,08,32,77.9,59.6,0.272
COURSE_27,05_ダ_短距離,prev1_corner4,09,34,27.6,66.3,0.28
COURSE_27,05_ダ_短距離,prev1_corner4,10,44,21.5,26.9,0.315
COURSE_27,05_ダ_短距離,prev1_corner4,12,30,12.0,47.6,0.264
COURSE_27,05_ダ_短距離,prev1_corner4,13,40,0.0,49.2,0.302
