segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_長距離,umaban,01,71,76.2,71.3,0.388
COURSE_27,01_芝_長距離,umaban,02,70,232.0,109.9,0.386
COURSE_27,01_芝_長距離,umaban,03,70,26.4,93.0,0.386
COURSE_27,01_芝_長距離,umaban,04,71,21.5,64.2,0.388
COURSE_27,01_芝_長距離,umaban,05,70,51.0,96.4,0.386
COURSE_27,01_芝_長距離,umaban,06,69,33.3,53.2,0.384
COURSE_27,01_芝_長距離,umaban,07,69,94.0,82.3,0.384
COURSE_27,01_芝_長距離,umaban,08,70,47.0,44.8,0.386
COURSE_27,01_芝_長距離,umaban,09,66,34.7,62.2,0.376
COURSE_27,01_芝_長距離,umaban,10,62,46.5,69.2,0.366
COURSE_27,01_芝_長距離,umaban,11,53,38.5,30.3,0.342
COURSE_27,01_芝_長距離,umaban,12,45,144.1,144.7,0.318
COURSE_27,01_芝_長距離,umaban,13,41,3.7,92.8,0.305
COURSE_27,01_芝_長距離,umaban,14,34,15.9,33.8,0.28
