segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_短距離,prev1_chakujun,1.0,300,58.4,53.0,0.655
COURSE_27,04_芝_短距離,prev1_chakujun,10.0,298,15.6,65.9,0.653
COURSE_27,04_芝_短距離,prev1_chakujun,11.0,348,129.3,95.7,0.682
COURSE_27,04_芝_短距離,prev1_chakujun,12.0,323,74.1,111.7,0.668
COURSE_27,04_芝_短距離,prev1_chakujun,13.0,306,61.0,38.5,0.658
COURSE_27,04_芝_短距離,prev1_chakujun,14.0,310,28.9,40.7,0.661
COURSE_27,04_芝_短距離,prev1_chakujun,15.0,281,11.9,24.5,0.642
COURSE_27,04_芝_短距離,prev1_chakujun,16.0,226,36.9,27.7,0.601
COURSE_27,04_芝_短距離,prev1_chakujun,17.0,73,10.2,72.5,0.393
COURSE_27,04_芝_短距離,prev1_chakujun,18.0,51,119.1,121.3,0.336
COURSE_27,04_芝_短距離,prev1_chakujun,2.0,339,64.1,66.7,0.677
COURSE_27,04_芝_短距離,prev1_chakujun,3.0,343,90.3,79.6,0.679
COURSE_27,04_芝_短距離,prev1_chakujun,4.0,334,76.3,75.3,0.675
COURSE_27,04_芝_短距離,prev1_chakujun,5.0,337,115.7,78.8,0.676
COURSE_27,04_芝_短距離,prev1_chakujun,6.0,291,61.5,101.8,0.649
COURSE_27,04_芝_短距離,prev1_chakujun,7.0,266,49.1,64.5,0.632
COURSE_27,04_芝_短距離,prev1_chakujun,8.0,341,27.8,79.5,0.678
COURSE_27,04_芝_短距離,prev1_chakujun,9.0,275,52.7,72.5,0.638
