segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_芝_中距離,prev2_chakujun,1.0,129,80.2,63.6,0.494
COURSE_27,05_芝_中距離,prev2_chakujun,10.0,61,17.2,83.2,0.364
COURSE_27,05_芝_中距離,prev2_chakujun,11.0,56,6.4,32.5,0.35
COURSE_27,05_芝_中距離,prev2_chakujun,12.0,53,0.0,35.5,0.342
COURSE_27,05_芝_中距離,prev2_chakujun,13.0,43,0.0,30.0,0.312
COURSE_27,05_芝_中距離,prev2_chakujun,14.0,33,17.0,82.6,0.276
COURSE_27,05_芝_中距離,prev2_chakujun,15.0,31,0.0,67.1,0.268
COURSE_27,05_芝_中距離,prev2_chakujun,2.0,100,79.7,81.9,0.447
COURSE_27,05_芝_中距離,prev2_chakujun,3.0,82,98.0,87.7,0.412
COURSE_27,05_芝_中距離,prev2_chakujun,4.0,97,43.1,48.6,0.442
COURSE_27,05_芝_中距離,prev2_chakujun,5.0,95,86.2,78.7,0.438
COURSE_27,05_芝_中距離,prev2_chakujun,6.0,77,21.1,66.1,0.402
COURSE_27,05_芝_中距離,prev2_chakujun,7.0,76,95.0,51.3,0.4
COURSE_27,05_芝_中距離,prev2_chakujun,8.0,70,34.6,49.8,0.386
COURSE_27,05_芝_中距離,prev2_chakujun,9.0,77,3.9,40.2,0.402
