segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_短距離,taikei_dou,211,53,149.5,75.0,0.342
COURSE_27,04_芝_短距離,taikei_dou,22,47,9.4,55.0,0.324
COURSE_27,04_芝_短距離,taikei_dou,221,76,34.9,85.0,0.4
COURSE_27,04_芝_短距離,taikei_dou,222,1187,50.8,64.8,0.865
COURSE_27,04_芝_短距離,taikei_dou,223,94,25.8,82.4,0.436
COURSE_27,04_芝_短距離,taikei_dou,232,895,75.1,93.0,0.831
COURSE_27,04_芝_短距離,taikei_dou,233,1137,71.1,64.3,0.86
COURSE_27,04_芝_短距離,taikei_dou,32,46,46.4,86.0,0.321
COURSE_27,04_芝_短距離,taikei_dou,322,95,48.8,40.5,0.438
COURSE_27,04_芝_短距離,taikei_dou,323,157,45.5,56.6,0.531
COURSE_27,04_芝_短距離,taikei_dou,33,167,64.9,56.5,0.543
COURSE_27,04_芝_短距離,taikei_dou,332,152,112.5,74.6,0.525
COURSE_27,04_芝_短距離,taikei_dou,333,752,49.0,59.1,0.808
