segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_芝_短距離,prev1_corner4,00,84,129.8,89.4,0.417
COURSE_27,02_芝_短距離,prev1_corner4,01,277,70.7,84.2,0.64
COURSE_27,02_芝_短距離,prev1_corner4,02,389,71.7,84.9,0.702
COURSE_27,02_芝_短距離,prev1_corner4,03,328,96.4,100.2,0.671
COURSE_27,02_芝_短距離,prev1_corner4,04,259,81.2,92.1,0.627
COURSE_27,02_芝_短距離,prev1_corner4,05,263,43.1,66.8,0.63
COURSE_27,02_芝_短距離,prev1_corner4,06,240,60.5,45.5,0.612
COURSE_27,02_芝_短距離,prev1_corner4,07,258,98.6,93.0,0.626
COURSE_27,02_芝_短距離,prev1_corner4,08,229,38.2,64.0,0.603
COURSE_27,02_芝_短距離,prev1_corner4,09,193,53.8,94.0,0.57
COURSE_27,02_芝_短距離,prev1_corner4,10,202,12.4,59.1,0.579
COURSE_27,02_芝_短距離,prev1_corner4,11,173,28.0,32.9,0.549
COURSE_27,02_芝_短距離,prev1_corner4,12,157,116.5,50.3,0.531
COURSE_27,02_芝_短距離,prev1_corner4,13,117,13.9,19.0,0.476
COURSE_27,02_芝_短距離,prev1_corner4,14,105,53.8,180.6,0.456
COURSE_27,02_芝_短距離,prev1_corner4,15,92,21.8,106.8,0.432
COURSE_27,02_芝_短距離,prev1_corner4,16,38,56.4,254.9,0.295
