segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_短距離,bamei_hahachichi,アグネスタキオン,136,37.2,102.4,0.504
COURSE_27,03_芝_短距離,bamei_hahachichi,アグネスデジタル,55,69.6,56.0,0.348
COURSE_27,03_芝_短距離,bamei_hahachichi,アドマイヤムーン,43,15.6,83.4,0.312
COURSE_27,03_芝_短距離,bamei_hahachichi,アフリート,41,16.4,54.0,0.305
COURSE_27,03_芝_短距離,bamei_hahachichi,キングカメハメハ,121,61.3,78.2,0.482
COURSE_27,03_芝_短距離,bamei_hahachichi,キングヘイロー,49,66.7,68.4,0.33
COURSE_27,03_芝_短距離,bamei_hahachichi,クロフネ,121,12.2,91.3,0.482
COURSE_27,03_芝_短距離,bamei_hahachichi,グラスワンダー,51,59.5,73.5,0.336
COURSE_27,03_芝_短距離,bamei_hahachichi,サクラバクシンオー,177,99.8,70.5,0.554
COURSE_27,03_芝_短距離,bamei_hahachichi,サンデーサイレンス,164,50.0,65.8,0.539
COURSE_27,03_芝_短距離,bamei_hahachichi,シンボリクリスエス,86,21.6,187.4,0.421
COURSE_27,03_芝_短距離,bamei_hahachichi,ジャングルポケット,64,27.7,47.6,0.371
COURSE_27,03_芝_短距離,bamei_hahachichi,ステイゴールド,57,52.8,56.9,0.353
COURSE_27,03_芝_短距離,bamei_hahachichi,スペシャルウィーク,82,216.7,89.9,0.412
COURSE_27,03_芝_短距離,bamei_hahachichi,ゼンノロブロイ,68,80.2,41.0,0.381
COURSE_27,03_芝_短距離,bamei_hahachichi,タイキシャトル,128,80.3,70.3,0.492
COURSE_27,03_芝_短距離,bamei_hahachichi,ダイワメジャー,95,72.4,56.0,0.438
COURSE_27,03_芝_短距離,bamei_hahachichi,ダンスインザダーク,121,27.6,70.2,0.482
COURSE_27,03_芝_短距離,bamei_hahachichi,ディープインパクト,157,51.8,50.1,0.531
COURSE_27,03_芝_短距離,bamei_hahachichi,トニービン,35,4.2,51.0,0.284
COURSE_27,03_芝_短距離,bamei_hahachichi,ネオユニヴァース,76,128.3,89.8,0.4
COURSE_27,03_芝_短距離,bamei_hahachichi,ハーツクライ,61,96.6,81.0,0.364
COURSE_27,03_芝_短距離,bamei_hahachichi,ファルブラヴ,31,51.6,24.9,0.268
COURSE_27,03_芝_短距離,bamei_hahachichi,フジキセキ,140,75.2,99.5,0.509
COURSE_27,03_芝_短距離,bamei_hahachichi,フレンチデピュティ,107,47.3,104.5,0.459
COURSE_27,03_芝_短距離,bamei_hahachichi,ブライアンズタイム,84,49.4,140.5,0.417
COURSE_27,03_芝_短距離,bamei_hahachichi,ホワイトマズル,33,51.2,54.1,0.276
COURSE_27,03_芝_短距離,bamei_hahachichi,マイネルラヴ,45,63.9,54.3,0.318
COURSE_27,03_芝_短距離,bamei_hahachichi,マンハッタンカフェ,72,41.0,61.5,0.391
COURSE_27,03_芝_短距離,bamei_hahachichi,マーベラスサンデー,30,59.4,123.9,0.264
COURSE_27,03_芝_短距離,bamei_hahachichi,ロックオブジブラルタル,31,105.6,40.2,0.268
