segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_長距離,umaban,01,76,95.1,90.0,0.4
COURSE_27,03_芝_長距離,umaban,02,75,99.1,71.9,0.397
COURSE_27,03_芝_長距離,umaban,03,76,43.2,102.9,0.4
COURSE_27,03_芝_長距離,umaban,04,76,40.8,77.3,0.4
COURSE_27,03_芝_長距離,umaban,05,74,108.2,52.7,0.395
COURSE_27,03_芝_長距離,umaban,06,74,18.8,66.7,0.395
COURSE_27,03_芝_長距離,umaban,07,75,23.4,85.4,0.397
COURSE_27,03_芝_長距離,umaban,08,74,91.4,59.2,0.395
COURSE_27,03_芝_長距離,umaban,09,71,167.4,79.9,0.388
COURSE_27,03_芝_長距離,umaban,10,70,42.0,70.3,0.386
COURSE_27,03_芝_長距離,umaban,11,59,81.5,55.1,0.359
COURSE_27,03_芝_長距離,umaban,12,57,87.1,88.3,0.353
COURSE_27,03_芝_長距離,umaban,13,49,51.3,52.0,0.33
COURSE_27,03_芝_長距離,umaban,14,45,3.8,40.4,0.318
COURSE_27,03_芝_長距離,umaban,15,39,18.2,47.2,0.298
COURSE_27,03_芝_長距離,umaban,16,30,56.2,45.4,0.264
