segment,factors,bin_label,n,win_roi,place_roi,confidence
SURFACE_2_ダ,sogo_shisu,26.6,47,196.4,62.3,0.324
SURFACE_2_ダ,sogo_shisu,26.7,34,14.3,29.9,0.28
SURFACE_2_ダ,sogo_shisu,26.8,31,159.5,61.5,0.268
SURFACE_2_ダ,sogo_shisu,27.1,40,84.4,50.9,0.302
SURFACE_2_ダ,sogo_shisu,27.2,97,25.1,186.6,0.442
SURFACE_2_ダ,sogo_shisu,27.3,44,13.0,39.4,0.315
SURFACE_2_ダ,sogo_shisu,27.4,104,29.5,70.9,0.454
SURFACE_2_ダ,sogo_shisu,27.5,35,60.4,97.5,0.284
SURFACE_2_ダ,sogo_shisu,27.6,46,0.0,27.2,0.321
SURFACE_2_ダ,sogo_shisu,27.7,34,4.8,70.5,0.28
SURFACE_2_ダ,sogo_shisu,27.8,30,83.0,113.5,0.264
SURFACE_2_ダ,sogo_shisu,28.1,44,23.5,21.0,0.315
SURFACE_2_ダ,sogo_shisu,28.2,88,19.4,64.8,0.425
SURFACE_2_ダ,sogo_shisu,28.3,56,43.6,110.2,0.35
SURFACE_2_ダ,sogo_shisu,28.4,89,77.6,83.5,0.427
SURFACE_2_ダ,sogo_shisu,28.5,49,46.0,99.3,0.33
SURFACE_2_ダ,sogo_shisu,28.6,55,57.4,46.0,0.348
SURFACE_2_ダ,sogo_shisu,28.7,54,18.1,80.1,0.345
SURFACE_2_ダ,sogo_shisu,28.8,32,89.1,109.0,0.272
SURFACE_2_ダ,sogo_shisu,28.9,30,78.3,73.8,0.264
SURFACE_2_ダ,sogo_shisu,29.0,35,71.9,71.4,0.284
SURFACE_2_ダ,sogo_shisu,29.1,49,84.5,48.1,0.33
SURFACE_2_ダ,sogo_shisu,29.2,92,164.5,145.6,0.432
SURFACE_2_ダ,sogo_shisu,29.3,59,76.0,104.2,0.359
SURFACE_2_ダ,sogo_shisu,29.4,104,157.3,93.1,0.454
SURFACE_2_ダ,sogo_shisu,29.5,40,113.1,77.4,0.302
SURFACE_2_ダ,sogo_shisu,29.6,64,26.2,58.1,0.371
SURFACE_2_ダ,sogo_shisu,29.7,45,54.9,56.8,0.318
SURFACE_2_ダ,sogo_shisu,29.8,39,31.6,52.4,0.298
SURFACE_2_ダ,sogo_shisu,29.9,42,219.6,76.3,0.308
SURFACE_2_ダ,sogo_shisu,30.0,40,6.0,46.5,0.302
SURFACE_2_ダ,sogo_shisu,30.1,60,125.8,216.9,0.361
SURFACE_2_ダ,sogo_shisu,30.2,103,96.0,49.4,0.453
SURFACE_2_ダ,sogo_shisu,30.3,71,46.1,93.5,0.388
SURFACE_2_ダ,sogo_shisu,30.4,130,43.3,98.0,0.495
SURFACE_2_ダ,sogo_shisu,30.5,48,11.6,71.4,0.327
SURFACE_2_ダ,sogo_shisu,30.6,79,94.2,66.7,0.406
SURFACE_2_ダ,sogo_shisu,30.7,56,147.2,97.9,0.35
SURFACE_2_ダ,sogo_shisu,30.8,61,4.0,70.5,0.364
SURFACE_2_ダ,sogo_shisu,30.9,46,8.9,119.1,0.321
SURFACE_2_ダ,sogo_shisu,31.1,70,21.6,85.4,0.386
SURFACE_2_ダ,sogo_shisu,31.2,92,60.4,85.9,0.432
SURFACE_2_ダ,sogo_shisu,31.3,51,80.7,60.2,0.336
SURFACE_2_ダ,sogo_shisu,31.4,115,187.9,122.8,0.473
SURFACE_2_ダ,sogo_shisu,31.5,50,41.1,50.1,0.333
SURFACE_2_ダ,sogo_shisu,31.6,72,52.3,43.5,0.391
SURFACE_2_ダ,sogo_shisu,31.7,46,114.1,161.8,0.321
SURFACE_2_ダ,sogo_shisu,31.8,39,38.1,17.4,0.298
SURFACE_2_ダ,sogo_shisu,31.9,38,75.8,72.7,0.295
SURFACE_2_ダ,sogo_shisu,32.0,47,61.4,44.7,0.324
SURFACE_2_ダ,sogo_shisu,32.1,58,28.7,73.4,0.356
SURFACE_2_ダ,sogo_shisu,32.2,90,30.9,93.4,0.429
SURFACE_2_ダ,sogo_shisu,32.3,59,107.1,82.8,0.359
SURFACE_2_ダ,sogo_shisu,32.4,111,69.3,68.2,0.466
SURFACE_2_ダ,sogo_shisu,32.5,64,42.0,95.7,0.371
SURFACE_2_ダ,sogo_shisu,32.6,77,48.8,49.8,0.402
SURFACE_2_ダ,sogo_shisu,32.7,62,205.0,121.4,0.366
SURFACE_2_ダ,sogo_shisu,32.8,43,8.4,61.8,0.312
SURFACE_2_ダ,sogo_shisu,32.9,51,125.1,81.8,0.336
SURFACE_2_ダ,sogo_shisu,33.0,47,143.9,72.6,0.324
SURFACE_2_ダ,sogo_shisu,33.1,70,284.0,131.5,0.386
SURFACE_2_ダ,sogo_shisu,33.2,123,38.1,65.1,0.485
SURFACE_2_ダ,sogo_shisu,33.3,53,216.3,120.8,0.342
SURFACE_2_ダ,sogo_shisu,33.4,115,28.6,22.0,0.473
SURFACE_2_ダ,sogo_shisu,33.5,61,65.0,54.4,0.364
SURFACE_2_ダ,sogo_shisu,33.6,74,46.4,55.6,0.395
SURFACE_2_ダ,sogo_shisu,33.7,57,149.4,86.5,0.353
SURFACE_2_ダ,sogo_shisu,33.8,64,58.0,92.5,0.371
SURFACE_2_ダ,sogo_shisu,33.9,43,82.9,56.5,0.312
SURFACE_2_ダ,sogo_shisu,34.0,48,87.0,86.8,0.327
SURFACE_2_ダ,sogo_shisu,34.1,73,131.8,83.2,0.393
SURFACE_2_ダ,sogo_shisu,34.2,105,67.7,71.7,0.456
SURFACE_2_ダ,sogo_shisu,34.3,85,69.3,92.8,0.419
SURFACE_2_ダ,sogo_shisu,34.4,140,144.0,106.0,0.509
SURFACE_2_ダ,sogo_shisu,34.5,61,247.2,117.9,0.364
SURFACE_2_ダ,sogo_shisu,34.6,98,83.3,67.7,0.444
SURFACE_2_ダ,sogo_shisu,34.7,63,105.1,50.7,0.369
SURFACE_2_ダ,sogo_shisu,34.8,56,39.7,62.4,0.35
SURFACE_2_ダ,sogo_shisu,34.9,46,57.7,54.7,0.321
SURFACE_2_ダ,sogo_shisu,35.0,51,51.7,104.8,0.336
SURFACE_2_ダ,sogo_shisu,35.1,64,258.8,124.5,0.371
SURFACE_2_ダ,sogo_shisu,35.2,141,64.3,72.9,0.511
SURFACE_2_ダ,sogo_shisu,35.3,74,45.4,69.5,0.395
SURFACE_2_ダ,sogo_shisu,35.4,149,69.0,77.4,0.521
SURFACE_2_ダ,sogo_shisu,35.5,73,101.4,124.4,0.393
SURFACE_2_ダ,sogo_shisu,35.6,95,37.2,64.0,0.438
SURFACE_2_ダ,sogo_shisu,35.7,72,22.1,52.3,0.391
SURFACE_2_ダ,sogo_shisu,35.8,67,75.9,88.8,0.379
SURFACE_2_ダ,sogo_shisu,35.9,54,46.5,94.0,0.345
SURFACE_2_ダ,sogo_shisu,36.0,75,72.2,70.5,0.397
SURFACE_2_ダ,sogo_shisu,36.1,68,132.1,79.6,0.381
SURFACE_2_ダ,sogo_shisu,36.2,134,152.8,94.4,0.501
SURFACE_2_ダ,sogo_shisu,36.3,90,112.3,86.7,0.429
SURFACE_2_ダ,sogo_shisu,36.4,135,35.0,107.1,0.502
SURFACE_2_ダ,sogo_shisu,36.5,74,77.5,119.8,0.395
SURFACE_2_ダ,sogo_shisu,36.6,87,5.8,47.9,0.423
SURFACE_2_ダ,sogo_shisu,36.7,71,70.0,131.3,0.388
SURFACE_2_ダ,sogo_shisu,36.8,73,69.7,106.1,0.393
SURFACE_2_ダ,sogo_shisu,36.9,60,33.6,36.5,0.361
SURFACE_2_ダ,sogo_shisu,37.0,59,7.2,82.6,0.359
SURFACE_2_ダ,sogo_shisu,37.1,89,13.4,71.0,0.427
SURFACE_2_ダ,sogo_shisu,37.2,145,86.0,73.5,0.516
SURFACE_2_ダ,sogo_shisu,37.3,89,86.7,105.9,0.427
SURFACE_2_ダ,sogo_shisu,37.4,149,146.5,128.2,0.521
SURFACE_2_ダ,sogo_shisu,37.5,84,61.5,106.7,0.417
SURFACE_2_ダ,sogo_shisu,37.6,84,38.2,82.1,0.417
SURFACE_2_ダ,sogo_shisu,37.7,71,101.3,111.3,0.388
SURFACE_2_ダ,sogo_shisu,37.8,83,48.9,74.4,0.415
SURFACE_2_ダ,sogo_shisu,37.9,66,53.3,54.8,0.376
SURFACE_2_ダ,sogo_shisu,38.0,69,190.6,100.3,0.384
SURFACE_2_ダ,sogo_shisu,38.1,81,162.9,107.6,0.41
SURFACE_2_ダ,sogo_shisu,38.2,148,28.0,49.9,0.52
SURFACE_2_ダ,sogo_shisu,38.3,100,122.3,59.2,0.447
SURFACE_2_ダ,sogo_shisu,38.4,145,122.3,93.8,0.516
SURFACE_2_ダ,sogo_shisu,38.5,79,40.6,30.8,0.406
SURFACE_2_ダ,sogo_shisu,38.6,101,22.1,74.2,0.449
SURFACE_2_ダ,sogo_shisu,38.7,93,119.8,77.4,0.434
SURFACE_2_ダ,sogo_shisu,38.8,70,110.3,73.9,0.386
SURFACE_2_ダ,sogo_shisu,38.9,72,70.3,47.4,0.391
SURFACE_2_ダ,sogo_shisu,39.0,67,56.2,67.3,0.379
SURFACE_2_ダ,sogo_shisu,39.1,98,280.8,158.9,0.444
SURFACE_2_ダ,sogo_shisu,39.2,151,60.5,56.4,0.523
SURFACE_2_ダ,sogo_shisu,39.3,80,45.3,83.9,0.408
SURFACE_2_ダ,sogo_shisu,39.4,164,51.2,80.8,0.539
SURFACE_2_ダ,sogo_shisu,39.5,96,59.7,66.2,0.44
SURFACE_2_ダ,sogo_shisu,39.6,107,124.5,91.0,0.459
SURFACE_2_ダ,sogo_shisu,39.7,86,57.0,55.7,0.421
SURFACE_2_ダ,sogo_shisu,39.8,87,22.4,51.0,0.423
SURFACE_2_ダ,sogo_shisu,39.9,79,42.2,53.5,0.406
SURFACE_2_ダ,sogo_shisu,40.0,75,73.5,64.7,0.397
SURFACE_2_ダ,sogo_shisu,40.1,97,196.2,66.7,0.442
SURFACE_2_ダ,sogo_shisu,40.2,161,83.0,80.5,0.536
SURFACE_2_ダ,sogo_shisu,40.3,101,112.1,99.0,0.449
SURFACE_2_ダ,sogo_shisu,40.4,168,73.8,67.3,0.544
SURFACE_2_ダ,sogo_shisu,40.5,92,53.8,90.2,0.432
SURFACE_2_ダ,sogo_shisu,40.6,126,23.3,93.3,0.489
SURFACE_2_ダ,sogo_shisu,40.7,80,148.0,83.7,0.408
SURFACE_2_ダ,sogo_shisu,40.8,84,176.2,103.8,0.417
SURFACE_2_ダ,sogo_shisu,40.9,92,61.9,76.3,0.432
SURFACE_2_ダ,sogo_shisu,41.0,75,116.8,114.8,0.397
SURFACE_2_ダ,sogo_shisu,41.1,107,121.3,115.7,0.459
SURFACE_2_ダ,sogo_shisu,41.2,143,54.3,84.4,0.513
SURFACE_2_ダ,sogo_shisu,41.3,111,72.5,71.2,0.466
SURFACE_2_ダ,sogo_shisu,41.4,167,35.5,48.2,0.543
SURFACE_2_ダ,sogo_shisu,41.5,78,126.9,57.8,0.404
SURFACE_2_ダ,sogo_shisu,41.6,99,67.8,85.0,0.445
SURFACE_2_ダ,sogo_shisu,41.7,84,20.6,97.6,0.417
SURFACE_2_ダ,sogo_shisu,41.8,90,200.9,91.2,0.429
SURFACE_2_ダ,sogo_shisu,41.9,73,165.7,129.1,0.393
SURFACE_2_ダ,sogo_shisu,42.0,74,251.2,102.2,0.395
SURFACE_2_ダ,sogo_shisu,42.1,98,57.7,63.2,0.444
SURFACE_2_ダ,sogo_shisu,42.2,157,241.9,93.4,0.531
SURFACE_2_ダ,sogo_shisu,42.3,99,120.9,87.1,0.445
SURFACE_2_ダ,sogo_shisu,42.4,147,190.8,108.7,0.518
SURFACE_2_ダ,sogo_shisu,42.5,83,100.4,76.3,0.415
SURFACE_2_ダ,sogo_shisu,42.6,118,71.2,75.0,0.477
SURFACE_2_ダ,sogo_shisu,42.7,95,194.7,97.9,0.438
SURFACE_2_ダ,sogo_shisu,42.8,83,39.2,68.4,0.415
SURFACE_2_ダ,sogo_shisu,42.9,76,22.1,60.6,0.4
SURFACE_2_ダ,sogo_shisu,43.0,99,54.8,84.5,0.445
SURFACE_2_ダ,sogo_shisu,43.1,98,41.8,101.2,0.444
SURFACE_2_ダ,sogo_shisu,43.2,178,181.0,83.0,0.555
SURFACE_2_ダ,sogo_shisu,43.3,121,13.9,70.0,0.482
SURFACE_2_ダ,sogo_shisu,43.4,146,73.9,80.1,0.517
SURFACE_2_ダ,sogo_shisu,43.5,95,63.5,87.1,0.438
SURFACE_2_ダ,sogo_shisu,43.6,116,102.6,99.1,0.474
SURFACE_2_ダ,sogo_shisu,43.7,94,36.5,54.0,0.436
SURFACE_2_ダ,sogo_shisu,43.8,96,121.3,59.0,0.44
SURFACE_2_ダ,sogo_shisu,43.9,79,114.6,48.4,0.406
SURFACE_2_ダ,sogo_shisu,44.0,69,142.0,103.9,0.384
SURFACE_2_ダ,sogo_shisu,44.1,112,103.5,73.7,0.468
SURFACE_2_ダ,sogo_shisu,44.2,178,84.2,62.2,0.555
SURFACE_2_ダ,sogo_shisu,44.3,126,32.4,46.3,0.489
SURFACE_2_ダ,sogo_shisu,44.4,150,68.5,94.3,0.522
SURFACE_2_ダ,sogo_shisu,44.5,92,120.2,96.2,0.432
SURFACE_2_ダ,sogo_shisu,44.6,111,106.3,91.7,0.466
SURFACE_2_ダ,sogo_shisu,44.7,107,42.4,66.3,0.459
SURFACE_2_ダ,sogo_shisu,44.8,93,113.4,70.3,0.434
SURFACE_2_ダ,sogo_shisu,44.9,80,36.3,120.4,0.408
SURFACE_2_ダ,sogo_shisu,45.0,83,65.9,76.8,0.415
SURFACE_2_ダ,sogo_shisu,45.1,91,50.8,70.9,0.431
SURFACE_2_ダ,sogo_shisu,45.2,153,131.3,81.5,0.526
SURFACE_2_ダ,sogo_shisu,45.3,105,91.6,73.9,0.456
SURFACE_2_ダ,sogo_shisu,45.4,166,134.7,74.9,0.542
SURFACE_2_ダ,sogo_shisu,45.5,111,47.6,80.2,0.466
SURFACE_2_ダ,sogo_shisu,45.6,104,63.9,99.3,0.454
SURFACE_2_ダ,sogo_shisu,45.7,98,60.6,66.6,0.444
SURFACE_2_ダ,sogo_shisu,45.8,90,125.1,121.7,0.429
SURFACE_2_ダ,sogo_shisu,45.9,80,59.5,70.3,0.408
SURFACE_2_ダ,sogo_shisu,46.0,90,86.2,66.2,0.429
SURFACE_2_ダ,sogo_shisu,46.1,125,74.8,92.6,0.488
SURFACE_2_ダ,sogo_shisu,46.2,152,155.4,122.6,0.525
SURFACE_2_ダ,sogo_shisu,46.3,113,31.1,61.8,0.469
SURFACE_2_ダ,sogo_shisu,46.4,176,91.2,115.2,0.553
SURFACE_2_ダ,sogo_shisu,46.5,115,48.0,75.5,0.473
SURFACE_2_ダ,sogo_shisu,46.6,104,82.8,96.6,0.454
SURFACE_2_ダ,sogo_shisu,46.7,121,56.7,77.1,0.482
SURFACE_2_ダ,sogo_shisu,46.8,81,118.2,76.0,0.41
SURFACE_2_ダ,sogo_shisu,46.9,94,115.3,82.2,0.436
SURFACE_2_ダ,sogo_shisu,47.0,79,86.3,89.8,0.406
SURFACE_2_ダ,sogo_shisu,47.1,95,36.6,53.3,0.438
SURFACE_2_ダ,sogo_shisu,47.2,157,80.1,64.1,0.531
SURFACE_2_ダ,sogo_shisu,47.3,112,46.4,79.8,0.468
SURFACE_2_ダ,sogo_shisu,47.4,158,63.8,57.6,0.532
SURFACE_2_ダ,sogo_shisu,47.5,93,98.1,111.8,0.434
SURFACE_2_ダ,sogo_shisu,47.6,105,40.2,49.0,0.456
SURFACE_2_ダ,sogo_shisu,47.7,98,153.3,87.2,0.444
SURFACE_2_ダ,sogo_shisu,47.8,92,163.3,110.0,0.432
SURFACE_2_ダ,sogo_shisu,47.9,68,70.9,77.9,0.381
SURFACE_2_ダ,sogo_shisu,48.0,87,114.2,74.4,0.423
SURFACE_2_ダ,sogo_shisu,48.1,95,8.2,70.2,0.438
SURFACE_2_ダ,sogo_shisu,48.2,142,77.1,71.0,0.512
SURFACE_2_ダ,sogo_shisu,48.3,115,11.2,75.1,0.473
SURFACE_2_ダ,sogo_shisu,48.4,131,61.7,48.5,0.497
SURFACE_2_ダ,sogo_shisu,48.5,109,131.3,73.4,0.463
SURFACE_2_ダ,sogo_shisu,48.6,94,42.3,50.3,0.436
SURFACE_2_ダ,sogo_shisu,48.7,92,105.6,74.1,0.432
SURFACE_2_ダ,sogo_shisu,48.8,114,103.5,96.2,0.471
SURFACE_2_ダ,sogo_shisu,48.9,72,111.8,120.1,0.391
SURFACE_2_ダ,sogo_shisu,49.0,82,45.8,97.0,0.412
SURFACE_2_ダ,sogo_shisu,49.1,84,28.2,65.0,0.417
SURFACE_2_ダ,sogo_shisu,49.2,122,51.3,79.7,0.483
SURFACE_2_ダ,sogo_shisu,49.3,93,165.9,96.6,0.434
SURFACE_2_ダ,sogo_shisu,49.4,121,67.4,50.7,0.482
SURFACE_2_ダ,sogo_shisu,49.5,95,70.7,102.3,0.438
SURFACE_2_ダ,sogo_shisu,49.6,100,183.8,97.3,0.447
SURFACE_2_ダ,sogo_shisu,49.7,76,9.4,68.8,0.4
SURFACE_2_ダ,sogo_shisu,49.8,90,39.7,65.6,0.429
SURFACE_2_ダ,sogo_shisu,49.9,95,88.8,63.2,0.438
SURFACE_2_ダ,sogo_shisu,50.0,80,91.3,72.8,0.408
SURFACE_2_ダ,sogo_shisu,50.1,103,37.5,65.5,0.453
SURFACE_2_ダ,sogo_shisu,50.2,146,62.5,56.9,0.517
SURFACE_2_ダ,sogo_shisu,50.3,94,68.0,50.1,0.436
SURFACE_2_ダ,sogo_shisu,50.4,103,122.3,89.3,0.453
SURFACE_2_ダ,sogo_shisu,50.5,76,69.5,82.4,0.4
SURFACE_2_ダ,sogo_shisu,50.6,105,111.4,103.6,0.456
SURFACE_2_ダ,sogo_shisu,50.7,80,45.2,59.1,0.408
SURFACE_2_ダ,sogo_shisu,50.8,101,54.4,68.5,0.449
SURFACE_2_ダ,sogo_shisu,50.9,87,53.4,75.4,0.423
SURFACE_2_ダ,sogo_shisu,51.0,72,73.5,80.0,0.391
SURFACE_2_ダ,sogo_shisu,51.1,79,104.1,85.6,0.406
SURFACE_2_ダ,sogo_shisu,51.2,98,53.0,77.5,0.444
SURFACE_2_ダ,sogo_shisu,51.3,98,54.2,78.2,0.444
SURFACE_2_ダ,sogo_shisu,51.4,118,91.0,93.4,0.477
SURFACE_2_ダ,sogo_shisu,51.5,88,58.9,62.6,0.425
SURFACE_2_ダ,sogo_shisu,51.6,91,34.1,51.9,0.431
SURFACE_2_ダ,sogo_shisu,51.7,94,85.0,77.2,0.436
SURFACE_2_ダ,sogo_shisu,51.8,69,79.0,74.8,0.384
SURFACE_2_ダ,sogo_shisu,51.9,70,84.1,99.7,0.386
SURFACE_2_ダ,sogo_shisu,52.0,72,55.5,69.5,0.391
SURFACE_2_ダ,sogo_shisu,52.1,65,131.7,85.3,0.374
SURFACE_2_ダ,sogo_shisu,52.2,101,79.5,80.7,0.449
SURFACE_2_ダ,sogo_shisu,52.3,86,72.4,74.6,0.421
SURFACE_2_ダ,sogo_shisu,52.4,105,118.4,90.6,0.456
SURFACE_2_ダ,sogo_shisu,52.5,76,81.3,109.5,0.4
SURFACE_2_ダ,sogo_shisu,52.6,95,61.1,80.2,0.438
SURFACE_2_ダ,sogo_shisu,52.7,92,87.9,65.0,0.432
SURFACE_2_ダ,sogo_shisu,52.8,71,64.8,79.7,0.388
SURFACE_2_ダ,sogo_shisu,52.9,63,223.3,95.0,0.369
SURFACE_2_ダ,sogo_shisu,53.0,63,109.1,86.5,0.369
SURFACE_2_ダ,sogo_shisu,53.1,72,103.5,116.7,0.391
SURFACE_2_ダ,sogo_shisu,53.2,122,19.3,47.1,0.483
SURFACE_2_ダ,sogo_shisu,53.3,104,85.4,91.1,0.454
SURFACE_2_ダ,sogo_shisu,53.4,91,46.0,53.2,0.431
SURFACE_2_ダ,sogo_shisu,53.5,76,71.4,78.2,0.4
SURFACE_2_ダ,sogo_shisu,53.6,90,70.4,87.4,0.429
SURFACE_2_ダ,sogo_shisu,53.7,73,40.6,87.7,0.393
SURFACE_2_ダ,sogo_shisu,53.8,77,88.4,97.0,0.402
SURFACE_2_ダ,sogo_shisu,53.9,69,47.8,47.0,0.384
SURFACE_2_ダ,sogo_shisu,54.0,67,27.1,90.3,0.379
SURFACE_2_ダ,sogo_shisu,54.1,65,66.6,91.9,0.374
SURFACE_2_ダ,sogo_shisu,54.2,95,49.7,68.1,0.438
SURFACE_2_ダ,sogo_shisu,54.3,100,27.2,67.7,0.447
SURFACE_2_ダ,sogo_shisu,54.4,88,66.7,95.4,0.425
SURFACE_2_ダ,sogo_shisu,54.5,68,60.3,83.8,0.381
SURFACE_2_ダ,sogo_shisu,54.6,71,30.8,45.2,0.388
SURFACE_2_ダ,sogo_shisu,54.7,73,107.6,101.8,0.393
SURFACE_2_ダ,sogo_shisu,54.8,70,67.9,63.5,0.386
SURFACE_2_ダ,sogo_shisu,54.9,84,62.0,98.4,0.417
SURFACE_2_ダ,sogo_shisu,55.0,59,36.4,56.6,0.359
SURFACE_2_ダ,sogo_shisu,55.1,92,45.7,67.0,0.432
SURFACE_2_ダ,sogo_shisu,55.2,84,45.9,59.5,0.417
SURFACE_2_ダ,sogo_shisu,55.3,89,56.3,72.7,0.427
SURFACE_2_ダ,sogo_shisu,55.4,71,131.7,93.1,0.388
SURFACE_2_ダ,sogo_shisu,55.5,66,123.2,144.8,0.376
SURFACE_2_ダ,sogo_shisu,55.6,66,59.0,53.1,0.376
SURFACE_2_ダ,sogo_shisu,55.7,73,41.1,45.7,0.393
SURFACE_2_ダ,sogo_shisu,55.8,69,130.9,82.3,0.384
SURFACE_2_ダ,sogo_shisu,55.9,54,61.1,78.9,0.345
SURFACE_2_ダ,sogo_shisu,56.0,55,28.2,74.6,0.348
SURFACE_2_ダ,sogo_shisu,56.1,50,35.2,59.6,0.333
SURFACE_2_ダ,sogo_shisu,56.2,74,41.5,91.7,0.395
SURFACE_2_ダ,sogo_shisu,56.3,56,62.1,45.1,0.35
SURFACE_2_ダ,sogo_shisu,56.4,68,34.8,71.2,0.381
SURFACE_2_ダ,sogo_shisu,56.5,78,60.1,76.0,0.404
SURFACE_2_ダ,sogo_shisu,56.6,53,60.5,63.8,0.342
SURFACE_2_ダ,sogo_shisu,56.7,46,65.1,63.0,0.321
SURFACE_2_ダ,sogo_shisu,56.8,64,71.8,75.8,0.371
SURFACE_2_ダ,sogo_shisu,56.9,44,42.1,37.6,0.315
SURFACE_2_ダ,sogo_shisu,57.0,42,96.1,89.0,0.308
SURFACE_2_ダ,sogo_shisu,57.1,59,70.8,61.8,0.359
SURFACE_2_ダ,sogo_shisu,57.2,62,102.8,83.3,0.366
SURFACE_2_ダ,sogo_shisu,57.3,92,275.0,136.0,0.432
SURFACE_2_ダ,sogo_shisu,57.4,71,163.7,115.9,0.388
SURFACE_2_ダ,sogo_shisu,57.5,52,90.2,78.2,0.339
SURFACE_2_ダ,sogo_shisu,57.6,66,90.2,73.1,0.376
SURFACE_2_ダ,sogo_shisu,57.7,58,111.2,67.3,0.356
SURFACE_2_ダ,sogo_shisu,57.8,57,16.8,53.9,0.353
SURFACE_2_ダ,sogo_shisu,57.9,52,105.5,131.5,0.339
SURFACE_2_ダ,sogo_shisu,58.0,38,47.6,88.4,0.295
SURFACE_2_ダ,sogo_shisu,58.1,55,69.7,60.8,0.348
SURFACE_2_ダ,sogo_shisu,58.2,59,96.2,96.9,0.359
SURFACE_2_ダ,sogo_shisu,58.3,54,53.6,69.9,0.345
SURFACE_2_ダ,sogo_shisu,58.4,50,165.9,86.2,0.333
SURFACE_2_ダ,sogo_shisu,58.5,45,42.1,61.9,0.318
SURFACE_2_ダ,sogo_shisu,58.6,37,89.9,144.5,0.291
SURFACE_2_ダ,sogo_shisu,58.7,45,80.3,88.9,0.318
SURFACE_2_ダ,sogo_shisu,58.8,44,86.8,57.8,0.315
SURFACE_2_ダ,sogo_shisu,58.9,49,124.4,86.7,0.33
