segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_長距離,prev3_chakujun,1.0,63,54.8,66.3,0.369
COURSE_27,03_芝_長距離,prev3_chakujun,10.0,59,21.3,44.2,0.359
COURSE_27,03_芝_長距離,prev3_chakujun,11.0,60,20.6,107.4,0.361
COURSE_27,03_芝_長距離,prev3_chakujun,12.0,50,74.0,44.4,0.333
COURSE_27,03_芝_長距離,prev3_chakujun,2.0,83,69.1,62.0,0.415
COURSE_27,03_芝_長距離,prev3_chakujun,3.0,89,68.6,65.1,0.427
COURSE_27,03_芝_長距離,prev3_chakujun,4.0,97,20.4,53.7,0.442
COURSE_27,03_芝_長距離,prev3_chakujun,5.0,99,46.1,74.6,0.445
COURSE_27,03_芝_長距離,prev3_chakujun,6.0,82,110.3,92.7,0.412
COURSE_27,03_芝_長距離,prev3_chakujun,7.0,76,109.7,67.0,0.4
COURSE_27,03_芝_長距離,prev3_chakujun,8.0,69,243.5,99.1,0.384
COURSE_27,03_芝_長距離,prev3_chakujun,9.0,59,32.0,56.8,0.359
