segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_芝_中距離,prev1_chakujun,1.0,157,66.0,66.3,0.531
COURSE_27,02_芝_中距離,prev1_chakujun,10.0,183,84.2,58.0,0.56
COURSE_27,02_芝_中距離,prev1_chakujun,11.0,141,125.7,68.1,0.511
COURSE_27,02_芝_中距離,prev1_chakujun,12.0,126,31.3,45.3,0.489
COURSE_27,02_芝_中距離,prev1_chakujun,13.0,105,2.4,43.1,0.456
COURSE_27,02_芝_中距離,prev1_chakujun,14.0,86,48.8,41.1,0.421
COURSE_27,02_芝_中距離,prev1_chakujun,15.0,42,265.8,85.7,0.308
COURSE_27,02_芝_中距離,prev1_chakujun,16.0,37,0.0,0.0,0.291
COURSE_27,02_芝_中距離,prev1_chakujun,2.0,199,66.0,79.1,0.576
COURSE_27,02_芝_中距離,prev1_chakujun,3.0,232,91.4,80.7,0.606
COURSE_27,02_芝_中距離,prev1_chakujun,4.0,218,80.7,73.4,0.594
COURSE_27,02_芝_中距離,prev1_chakujun,5.0,212,94.3,75.7,0.589
COURSE_27,02_芝_中距離,prev1_chakujun,6.0,256,74.7,81.5,0.625
COURSE_27,02_芝_中距離,prev1_chakujun,7.0,260,170.7,115.7,0.628
COURSE_27,02_芝_中距離,prev1_chakujun,8.0,220,29.0,48.5,0.596
COURSE_27,02_芝_中距離,prev1_chakujun,9.0,198,77.9,106.7,0.575
