segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_マイル,prev1_chakujun,1.0,103,69.2,67.7,0.453
COURSE_27,01_芝_マイル,prev1_chakujun,10.0,106,94.3,102.4,0.458
COURSE_27,01_芝_マイル,prev1_chakujun,11.0,82,14.4,60.8,0.412
COURSE_27,01_芝_マイル,prev1_chakujun,12.0,79,0.0,52.5,0.406
COURSE_27,01_芝_マイル,prev1_chakujun,13.0,56,89.5,33.7,0.35
COURSE_27,01_芝_マイル,prev1_chakujun,14.0,54,349.9,103.4,0.345
COURSE_27,01_芝_マイル,prev1_chakujun,15.0,32,0.0,28.0,0.272
COURSE_27,01_芝_マイル,prev1_chakujun,2.0,147,70.2,82.8,0.518
COURSE_27,01_芝_マイル,prev1_chakujun,3.0,151,53.5,84.3,0.523
COURSE_27,01_芝_マイル,prev1_chakujun,4.0,175,105.1,69.3,0.552
COURSE_27,01_芝_マイル,prev1_chakujun,5.0,166,61.5,115.4,0.542
COURSE_27,01_芝_マイル,prev1_chakujun,6.0,122,76.4,88.6,0.483
COURSE_27,01_芝_マイル,prev1_chakujun,7.0,95,0.0,64.6,0.438
COURSE_27,01_芝_マイル,prev1_chakujun,8.0,112,44.5,105.5,0.468
COURSE_27,01_芝_マイル,prev1_chakujun,9.0,111,42.4,105.1,0.466
