segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_ダ_中距離,bamei_hahachichi,アグネスタキオン,139,48.8,64.9,0.508
COURSE_27,01_ダ_中距離,bamei_hahachichi,アグネスデジタル,49,209.3,80.6,0.33
COURSE_27,01_ダ_中距離,bamei_hahachichi,アジュディケーティング,31,73.5,152.9,0.268
COURSE_27,01_ダ_中距離,bamei_hahachichi,アドマイヤムーン,40,31.1,54.2,0.302
COURSE_27,01_ダ_中距離,bamei_hahachichi,アフリート,61,19.1,56.0,0.364
COURSE_27,01_ダ_中距離,bamei_hahachichi,エンドスウィープ,37,22.5,64.8,0.291
COURSE_27,01_ダ_中距離,bamei_hahachichi,エンパイアメーカー,32,36.7,222.0,0.272
COURSE_27,01_ダ_中距離,bamei_hahachichi,キングカメハメハ,187,117.3,110.0,0.564
COURSE_27,01_ダ_中距離,bamei_hahachichi,キングヘイロー,40,8.8,40.4,0.302
COURSE_27,01_ダ_中距離,bamei_hahachichi,クロフネ,152,107.2,60.1,0.525
COURSE_27,01_ダ_中距離,bamei_hahachichi,ゴールドアリュール,74,114.4,73.1,0.395
COURSE_27,01_ダ_中距離,bamei_hahachichi,サウスヴィグラス,43,69.5,69.9,0.312
COURSE_27,01_ダ_中距離,bamei_hahachichi,サクラバクシンオー,63,22.3,55.3,0.369
COURSE_27,01_ダ_中距離,bamei_hahachichi,サンデーサイレンス,197,33.6,91.7,0.574
COURSE_27,01_ダ_中距離,bamei_hahachichi,シンボリクリスエス,120,46.4,62.0,0.48
COURSE_27,01_ダ_中距離,bamei_hahachichi,ジャイアンツコーズウェイ,44,65.0,180.2,0.315
COURSE_27,01_ダ_中距離,bamei_hahachichi,ジャングルポケット,43,118.5,60.4,0.312
COURSE_27,01_ダ_中距離,bamei_hahachichi,スペシャルウィーク,120,54.1,71.9,0.48
COURSE_27,01_ダ_中距離,bamei_hahachichi,ゼンノロブロイ,50,39.1,94.7,0.333
COURSE_27,01_ダ_中距離,bamei_hahachichi,タイキシャトル,57,22.5,47.5,0.353
COURSE_27,01_ダ_中距離,bamei_hahachichi,タニノギムレット,38,60.6,151.0,0.295
COURSE_27,01_ダ_中距離,bamei_hahachichi,ダイワメジャー,65,100.5,99.7,0.374
COURSE_27,01_ダ_中距離,bamei_hahachichi,ダンスインザダーク,77,119.7,55.6,0.402
COURSE_27,01_ダ_中距離,bamei_hahachichi,ティンバーカントリー,35,40.1,85.8,0.284
COURSE_27,01_ダ_中距離,bamei_hahachichi,ディープインパクト,127,71.2,79.8,0.491
COURSE_27,01_ダ_中距離,bamei_hahachichi,ネオユニヴァース,79,304.5,76.8,0.406
COURSE_27,01_ダ_中距離,bamei_hahachichi,ハーツクライ,79,39.0,85.5,0.406
COURSE_27,01_ダ_中距離,bamei_hahachichi,フォーティナイナー,35,24.7,25.3,0.284
COURSE_27,01_ダ_中距離,bamei_hahachichi,フジキセキ,136,131.0,82.2,0.504
COURSE_27,01_ダ_中距離,bamei_hahachichi,フレンチデピュティ,148,53.9,51.4,0.52
COURSE_27,01_ダ_中距離,bamei_hahachichi,ブライアンズタイム,115,26.1,68.7,0.473
COURSE_27,01_ダ_中距離,bamei_hahachichi,マンハッタンカフェ,74,84.7,86.5,0.395
COURSE_27,01_ダ_中距離,bamei_hahachichi,ワイルドラッシュ,56,63.5,61.8,0.35
