segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_ダ_短距離,umaban,01,245,78.9,96.8,0.616
COURSE_27,03_ダ_短距離,umaban,02,245,108.1,74.1,0.616
COURSE_27,03_ダ_短距離,umaban,03,244,45.3,71.1,0.616
COURSE_27,03_ダ_短距離,umaban,04,245,55.5,79.2,0.616
COURSE_27,03_ダ_短距離,umaban,05,247,124.0,81.8,0.618
COURSE_27,03_ダ_短距離,umaban,06,245,117.4,92.0,0.616
COURSE_27,03_ダ_短距離,umaban,07,245,24.8,39.4,0.616
COURSE_27,03_ダ_短距離,umaban,08,245,83.7,87.6,0.616
COURSE_27,03_ダ_短距離,umaban,09,241,32.9,47.2,0.613
COURSE_27,03_ダ_短距離,umaban,10,243,60.7,100.5,0.615
COURSE_27,03_ダ_短距離,umaban,11,243,57.0,55.2,0.615
COURSE_27,03_ダ_短距離,umaban,12,238,41.7,85.5,0.611
COURSE_27,03_ダ_短距離,umaban,13,233,21.7,51.8,0.607
COURSE_27,03_ダ_短距離,umaban,14,219,16.4,36.4,0.595
COURSE_27,03_ダ_短距離,umaban,15,213,75.3,55.7,0.589
COURSE_27,03_ダ_短距離,umaban,16,199,69.7,81.8,0.576
