segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_ダ_短距離,prev3_chakujun,1.0,490,67.1,58.4,0.742
COURSE_27,04_ダ_短距離,prev3_chakujun,10.0,352,66.6,71.4,0.684
COURSE_27,04_ダ_短距離,prev3_chakujun,11.0,304,140.3,76.7,0.657
COURSE_27,04_ダ_短距離,prev3_chakujun,12.0,256,19.5,81.2,0.625
COURSE_27,04_ダ_短距離,prev3_chakujun,13.0,246,34.5,54.3,0.617
COURSE_27,04_ダ_短距離,prev3_chakujun,14.0,187,35.4,49.8,0.564
COURSE_27,04_ダ_短距離,prev3_chakujun,15.0,168,102.9,89.6,0.544
COURSE_27,04_ダ_短距離,prev3_chakujun,16.0,127,81.0,53.3,0.491
COURSE_27,04_ダ_短距離,prev3_chakujun,2.0,482,68.1,88.7,0.739
COURSE_27,04_ダ_短距離,prev3_chakujun,3.0,511,57.6,77.6,0.749
COURSE_27,04_ダ_短距離,prev3_chakujun,4.0,481,78.7,75.0,0.739
COURSE_27,04_ダ_短距離,prev3_chakujun,5.0,460,63.1,87.8,0.731
COURSE_27,04_ダ_短距離,prev3_chakujun,6.0,439,103.0,94.5,0.723
COURSE_27,04_ダ_短距離,prev3_chakujun,7.0,404,87.2,65.3,0.709
COURSE_27,04_ダ_短距離,prev3_chakujun,8.0,403,67.6,86.0,0.708
COURSE_27,04_ダ_短距離,prev3_chakujun,9.0,347,78.1,57.4,0.682
