segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_短距離,prev3_chakujun,1.0,174,59.3,67.2,0.551
COURSE_27,01_芝_短距離,prev3_chakujun,10.0,142,50.8,70.1,0.512
COURSE_27,01_芝_短距離,prev3_chakujun,11.0,111,129.9,111.9,0.466
COURSE_27,01_芝_短距離,prev3_chakujun,12.0,112,43.3,47.7,0.468
COURSE_27,01_芝_短距離,prev3_chakujun,13.0,87,15.2,28.1,0.423
COURSE_27,01_芝_短距離,prev3_chakujun,14.0,85,61.4,47.9,0.419
COURSE_27,01_芝_短距離,prev3_chakujun,15.0,60,39.0,29.9,0.361
COURSE_27,01_芝_短距離,prev3_chakujun,16.0,57,110.5,51.0,0.353
COURSE_27,01_芝_短距離,prev3_chakujun,2.0,211,64.5,89.0,0.588
COURSE_27,01_芝_短距離,prev3_chakujun,3.0,182,136.9,83.5,0.559
COURSE_27,01_芝_短距離,prev3_chakujun,4.0,201,24.1,79.1,0.578
COURSE_27,01_芝_短距離,prev3_chakujun,5.0,185,110.6,80.3,0.562
COURSE_27,01_芝_短距離,prev3_chakujun,6.0,183,43.3,108.1,0.56
COURSE_27,01_芝_短距離,prev3_chakujun,7.0,173,17.8,70.9,0.549
COURSE_27,01_芝_短距離,prev3_chakujun,8.0,136,25.1,49.3,0.504
COURSE_27,01_芝_短距離,prev3_chakujun,9.0,156,93.4,80.5,0.53
