segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_芝_中距離,prev1_chakujun,1.0,133,74.0,70.7,0.5
COURSE_27,05_芝_中距離,prev1_chakujun,10.0,71,26.6,25.6,0.388
COURSE_27,05_芝_中距離,prev1_chakujun,11.0,70,70.3,74.1,0.386
COURSE_27,05_芝_中距離,prev1_chakujun,12.0,56,5.9,75.1,0.35
COURSE_27,05_芝_中距離,prev1_chakujun,13.0,45,78.0,14.0,0.318
COURSE_27,05_芝_中距離,prev1_chakujun,14.0,40,11.8,17.1,0.302
COURSE_27,05_芝_中距離,prev1_chakujun,15.0,40,0.0,19.8,0.302
COURSE_27,05_芝_中距離,prev1_chakujun,2.0,125,74.0,68.6,0.488
COURSE_27,05_芝_中距離,prev1_chakujun,3.0,119,66.6,77.7,0.479
COURSE_27,05_芝_中距離,prev1_chakujun,4.0,102,61.9,40.5,0.451
COURSE_27,05_芝_中距離,prev1_chakujun,5.0,108,20.8,45.3,0.461
COURSE_27,05_芝_中距離,prev1_chakujun,6.0,94,67.1,61.5,0.436
COURSE_27,05_芝_中距離,prev1_chakujun,7.0,94,69.2,70.2,0.436
COURSE_27,05_芝_中距離,prev1_chakujun,8.0,79,21.8,45.8,0.406
COURSE_27,05_芝_中距離,prev1_chakujun,9.0,77,45.0,74.0,0.402
