segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_長距離,tozai_shozoku_code,1,703,66.7,73.1,0.798
COURSE_27,03_芝_長距離,tozai_shozoku_code,2,317,68.7,65.4,0.665
