segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_マイル,prev1_chakujun,1.0,394,76.4,75.9,0.704
COURSE_27,04_芝_マイル,prev1_chakujun,10.0,286,50.2,34.5,0.646
COURSE_27,04_芝_マイル,prev1_chakujun,11.0,285,10.3,57.0,0.645
COURSE_27,04_芝_マイル,prev1_chakujun,12.0,233,3.3,74.8,0.607
COURSE_27,04_芝_マイル,prev1_chakujun,13.0,221,34.0,70.5,0.597
COURSE_27,04_芝_マイル,prev1_chakujun,14.0,173,44.1,35.0,0.549
COURSE_27,04_芝_マイル,prev1_chakujun,15.0,138,67.5,45.3,0.506
COURSE_27,04_芝_マイル,prev1_chakujun,16.0,119,0.0,25.2,0.479
COURSE_27,04_芝_マイル,prev1_chakujun,17.0,38,262.7,95.3,0.295
COURSE_27,04_芝_マイル,prev1_chakujun,2.0,343,57.9,71.0,0.679
COURSE_27,04_芝_マイル,prev1_chakujun,3.0,368,77.3,85.0,0.692
COURSE_27,04_芝_マイル,prev1_chakujun,4.0,371,99.2,84.5,0.694
COURSE_27,04_芝_マイル,prev1_chakujun,5.0,406,89.5,111.4,0.71
COURSE_27,04_芝_マイル,prev1_chakujun,6.0,331,99.0,71.1,0.673
COURSE_27,04_芝_マイル,prev1_chakujun,7.0,315,85.1,61.6,0.664
COURSE_27,04_芝_マイル,prev1_chakujun,8.0,284,95.9,74.2,0.644
COURSE_27,04_芝_マイル,prev1_chakujun,9.0,305,96.6,141.2,0.658
