segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_マイル,bamei_hahachichi,アグネスタキオン,167,97.2,66.7,0.543
COURSE_27,04_芝_マイル,bamei_hahachichi,アグネスデジタル,46,171.2,70.4,0.321
COURSE_27,04_芝_マイル,bamei_hahachichi,アドマイヤベガ,45,41.3,119.8,0.318
COURSE_27,04_芝_マイル,bamei_hahachichi,アドマイヤムーン,55,63.7,74.7,0.348
COURSE_27,04_芝_マイル,bamei_hahachichi,ウォーエンブレム,33,83.8,58.2,0.276
COURSE_27,04_芝_マイル,bamei_hahachichi,エルコンドルパサー,33,47.7,35.2,0.276
COURSE_27,04_芝_マイル,bamei_hahachichi,エンパイアメーカー,32,57.4,47.0,0.272
COURSE_27,04_芝_マイル,bamei_hahachichi,ガリレオ,33,277.8,115.1,0.276
COURSE_27,04_芝_マイル,bamei_hahachichi,キングカメハメハ,222,54.9,85.6,0.597
COURSE_27,04_芝_マイル,bamei_hahachichi,キングヘイロー,50,28.8,83.2,0.333
COURSE_27,04_芝_マイル,bamei_hahachichi,キングマンボ,34,534.1,162.7,0.28
COURSE_27,04_芝_マイル,bamei_hahachichi,クロフネ,156,71.5,61.5,0.53
COURSE_27,04_芝_マイル,bamei_hahachichi,グラスワンダー,37,46.7,39.6,0.291
COURSE_27,04_芝_マイル,bamei_hahachichi,サクラバクシンオー,110,13.6,30.7,0.464
COURSE_27,04_芝_マイル,bamei_hahachichi,サンデーサイレンス,199,56.4,70.7,0.576
COURSE_27,04_芝_マイル,bamei_hahachichi,シンボリクリスエス,123,95.8,103.5,0.485
COURSE_27,04_芝_マイル,bamei_hahachichi,ジャングルポケット,62,63.9,91.7,0.366
COURSE_27,04_芝_マイル,bamei_hahachichi,スウェプトオーヴァーボード,33,172.6,46.2,0.276
COURSE_27,04_芝_マイル,bamei_hahachichi,ステイゴールド,59,146.0,50.4,0.359
COURSE_27,04_芝_マイル,bamei_hahachichi,ストームキャット,35,83.6,88.3,0.284
COURSE_27,04_芝_マイル,bamei_hahachichi,スペシャルウィーク,98,120.7,71.3,0.444
COURSE_27,04_芝_マイル,bamei_hahachichi,ゼンノロブロイ,95,72.9,45.3,0.438
COURSE_27,04_芝_マイル,bamei_hahachichi,タイキシャトル,96,7.8,47.1,0.44
COURSE_27,04_芝_マイル,bamei_hahachichi,タニノギムレット,39,138.5,73.9,0.298
COURSE_27,04_芝_マイル,bamei_hahachichi,ダイワメジャー,97,59.8,70.3,0.442
COURSE_27,04_芝_マイル,bamei_hahachichi,ダンスインザダーク,135,93.2,51.0,0.502
COURSE_27,04_芝_マイル,bamei_hahachichi,ディープインパクト,237,81.8,86.7,0.61
COURSE_27,04_芝_マイル,bamei_hahachichi,トニービン,31,14.3,78.2,0.268
COURSE_27,04_芝_マイル,bamei_hahachichi,ネオユニヴァース,94,30.8,35.4,0.436
COURSE_27,04_芝_マイル,bamei_hahachichi,ハーツクライ,80,122.2,87.2,0.408
COURSE_27,04_芝_マイル,bamei_hahachichi,ハービンジャー,40,6.6,93.8,0.302
COURSE_27,04_芝_マイル,bamei_hahachichi,バゴ,34,38.4,47.7,0.28
COURSE_27,04_芝_マイル,bamei_hahachichi,ファルブラヴ,38,3.8,44.2,0.295
COURSE_27,04_芝_マイル,bamei_hahachichi,フジキセキ,122,81.7,64.8,0.483
COURSE_27,04_芝_マイル,bamei_hahachichi,フレンチデピュティ,113,70.5,98.0,0.469
COURSE_27,04_芝_マイル,bamei_hahachichi,ブライアンズタイム,109,7.0,49.5,0.463
COURSE_27,04_芝_マイル,bamei_hahachichi,ホワイトマズル,45,55.3,50.9,0.318
COURSE_27,04_芝_マイル,bamei_hahachichi,マイネルラヴ,45,216.4,132.3,0.318
COURSE_27,04_芝_マイル,bamei_hahachichi,マンハッタンカフェ,101,85.9,40.8,0.449
COURSE_27,04_芝_マイル,bamei_hahachichi,ロックオブジブラルタル,44,47.9,58.3,0.315
