segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_中距離,prev1_chakujun,1.0,297,93.0,67.5,0.653
COURSE_27,03_芝_中距離,prev1_chakujun,10.0,347,58.6,91.4,0.682
COURSE_27,03_芝_中距離,prev1_chakujun,11.0,277,35.1,55.1,0.64
COURSE_27,03_芝_中距離,prev1_chakujun,12.0,272,57.2,131.6,0.636
COURSE_27,03_芝_中距離,prev1_chakujun,13.0,208,124.1,50.1,0.585
COURSE_27,03_芝_中距離,prev1_chakujun,14.0,194,35.4,54.9,0.571
COURSE_27,03_芝_中距離,prev1_chakujun,15.0,156,0.0,24.5,0.53
COURSE_27,03_芝_中距離,prev1_chakujun,16.0,94,21.2,60.5,0.436
COURSE_27,03_芝_中距離,prev1_chakujun,2.0,309,58.9,70.3,0.66
COURSE_27,03_芝_中距離,prev1_chakujun,3.0,381,59.1,80.4,0.698
COURSE_27,03_芝_中距離,prev1_chakujun,4.0,368,92.2,70.8,0.692
COURSE_27,03_芝_中距離,prev1_chakujun,5.0,423,82.6,83.7,0.717
COURSE_27,03_芝_中距離,prev1_chakujun,6.0,338,42.4,59.0,0.677
COURSE_27,03_芝_中距離,prev1_chakujun,7.0,394,93.4,68.3,0.704
COURSE_27,03_芝_中距離,prev1_chakujun,8.0,379,80.0,88.6,0.698
COURSE_27,03_芝_中距離,prev1_chakujun,9.0,309,52.0,95.4,0.66
