segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_短距離,prev2_chakujun,1.0,213,58.0,100.1,0.589
COURSE_27,01_芝_短距離,prev2_chakujun,10.0,153,40.9,74.1,0.526
COURSE_27,01_芝_短距離,prev2_chakujun,11.0,95,51.9,111.6,0.438
COURSE_27,01_芝_短距離,prev2_chakujun,12.0,115,1.0,48.8,0.473
COURSE_27,01_芝_短距離,prev2_chakujun,13.0,86,230.3,97.0,0.421
COURSE_27,01_芝_短距離,prev2_chakujun,14.0,80,0.0,12.5,0.408
COURSE_27,01_芝_短距離,prev2_chakujun,15.0,62,40.0,41.1,0.366
COURSE_27,01_芝_短距離,prev2_chakujun,16.0,57,22.2,49.4,0.353
COURSE_27,01_芝_短距離,prev2_chakujun,2.0,261,60.5,62.4,0.628
COURSE_27,01_芝_短距離,prev2_chakujun,3.0,219,92.1,87.3,0.595
COURSE_27,01_芝_短距離,prev2_chakujun,4.0,205,72.7,64.4,0.582
COURSE_27,01_芝_短距離,prev2_chakujun,5.0,203,111.7,56.6,0.58
COURSE_27,01_芝_短距離,prev2_chakujun,6.0,188,49.5,90.8,0.565
COURSE_27,01_芝_短距離,prev2_chakujun,7.0,178,40.2,68.9,0.555
COURSE_27,01_芝_短距離,prev2_chakujun,8.0,161,105.0,97.9,0.536
COURSE_27,01_芝_短距離,prev2_chakujun,9.0,157,40.3,56.7,0.531
