segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_ダ_短距離,prev1_chakujun,1.0,392,36.5,72.9,0.704
COURSE_27,04_ダ_短距離,prev1_chakujun,10.0,447,54.1,75.7,0.726
COURSE_27,04_ダ_短距離,prev1_chakujun,11.0,383,48.1,82.5,0.699
COURSE_27,04_ダ_短距離,prev1_chakujun,12.0,382,86.6,74.6,0.699
COURSE_27,04_ダ_短距離,prev1_chakujun,13.0,324,39.0,68.1,0.669
COURSE_27,04_ダ_短距離,prev1_chakujun,14.0,312,14.8,32.4,0.662
COURSE_27,04_ダ_短距離,prev1_chakujun,15.0,284,0.0,28.9,0.644
COURSE_27,04_ダ_短距離,prev1_chakujun,16.0,197,100.6,74.3,0.574
COURSE_27,04_ダ_短距離,prev1_chakujun,17.0,35,553.6,67.9,0.284
COURSE_27,04_ダ_短距離,prev1_chakujun,18.0,32,0.0,83.1,0.272
COURSE_27,04_ダ_短距離,prev1_chakujun,2.0,543,61.3,74.8,0.759
COURSE_27,04_ダ_短距離,prev1_chakujun,3.0,542,98.8,95.1,0.759
COURSE_27,04_ダ_短距離,prev1_chakujun,4.0,539,67.7,69.2,0.758
COURSE_27,04_ダ_短距離,prev1_chakujun,5.0,558,68.4,69.0,0.763
COURSE_27,04_ダ_短距離,prev1_chakujun,6.0,452,129.9,97.9,0.728
COURSE_27,04_ダ_短距離,prev1_chakujun,7.0,440,64.5,65.8,0.724
COURSE_27,04_ダ_短距離,prev1_chakujun,8.0,461,90.5,76.6,0.732
COURSE_27,04_ダ_短距離,prev1_chakujun,9.0,437,43.1,68.1,0.723
