segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_マイル,prev2_chakujun,1.0,337,72.1,60.5,0.676
COURSE_27,04_芝_マイル,prev2_chakujun,10.0,217,143.2,53.0,0.593
COURSE_27,04_芝_マイル,prev2_chakujun,11.0,206,32.5,120.8,0.583
COURSE_27,04_芝_マイル,prev2_chakujun,12.0,199,28.0,54.5,0.576
COURSE_27,04_芝_マイル,prev2_chakujun,13.0,167,45.0,30.2,0.543
COURSE_27,04_芝_マイル,prev2_chakujun,14.0,140,17.3,34.4,0.509
COURSE_27,04_芝_マイル,prev2_chakujun,15.0,108,16.2,57.2,0.461
COURSE_27,04_芝_マイル,prev2_chakujun,16.0,66,16.8,127.3,0.376
COURSE_27,04_芝_マイル,prev2_chakujun,2.0,336,71.8,75.5,0.676
COURSE_27,04_芝_マイル,prev2_chakujun,3.0,323,99.8,81.6,0.668
COURSE_27,04_芝_マイル,prev2_chakujun,4.0,309,85.2,99.4,0.66
COURSE_27,04_芝_マイル,prev2_chakujun,5.0,316,120.0,83.3,0.664
COURSE_27,04_芝_マイル,prev2_chakujun,6.0,277,38.5,68.0,0.64
COURSE_27,04_芝_マイル,prev2_chakujun,7.0,306,62.1,54.0,0.658
COURSE_27,04_芝_マイル,prev2_chakujun,8.0,260,36.4,94.1,0.628
COURSE_27,04_芝_マイル,prev2_chakujun,9.0,240,153.1,85.6,0.612
