segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_長距離,prev2_chakujun,1.0,104,42.5,62.8,0.454
COURSE_27,04_芝_長距離,prev2_chakujun,10.0,107,286.8,100.7,0.459
COURSE_27,04_芝_長距離,prev2_chakujun,11.0,71,22.4,36.8,0.388
COURSE_27,04_芝_長距離,prev2_chakujun,12.0,74,168.8,169.3,0.395
COURSE_27,04_芝_長距離,prev2_chakujun,13.0,60,105.4,81.7,0.361
COURSE_27,04_芝_長距離,prev2_chakujun,14.0,46,1035.9,206.4,0.321
COURSE_27,04_芝_長距離,prev2_chakujun,2.0,140,36.0,57.3,0.509
COURSE_27,04_芝_長距離,prev2_chakujun,3.0,141,63.2,78.7,0.511
COURSE_27,04_芝_長距離,prev2_chakujun,4.0,145,138.8,94.6,0.516
COURSE_27,04_芝_長距離,prev2_chakujun,5.0,160,58.5,79.8,0.535
COURSE_27,04_芝_長距離,prev2_chakujun,6.0,120,34.6,61.8,0.48
COURSE_27,04_芝_長距離,prev2_chakujun,7.0,116,106.4,55.6,0.474
COURSE_27,04_芝_長距離,prev2_chakujun,8.0,140,15.1,88.3,0.509
COURSE_27,04_芝_長距離,prev2_chakujun,9.0,129,129.4,62.1,0.494
