segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_芝_短距離,prev3_chakujun,1.0,218,99.2,73.3,0.594
COURSE_27,02_芝_短距離,prev3_chakujun,10.0,201,89.7,76.4,0.578
COURSE_27,02_芝_短距離,prev3_chakujun,11.0,159,44.3,72.0,0.533
COURSE_27,02_芝_短距離,prev3_chakujun,12.0,148,10.9,150.7,0.52
COURSE_27,02_芝_短距離,prev3_chakujun,13.0,129,37.7,38.6,0.494
COURSE_27,02_芝_短距離,prev3_chakujun,14.0,113,5.5,47.3,0.469
COURSE_27,02_芝_短距離,prev3_chakujun,15.0,87,170.1,162.2,0.423
COURSE_27,02_芝_短距離,prev3_chakujun,16.0,78,9.9,81.1,0.404
COURSE_27,02_芝_短距離,prev3_chakujun,2.0,215,75.3,64.5,0.591
COURSE_27,02_芝_短距離,prev3_chakujun,3.0,209,67.3,87.9,0.586
COURSE_27,02_芝_短距離,prev3_chakujun,4.0,197,53.7,89.5,0.574
COURSE_27,02_芝_短距離,prev3_chakujun,5.0,218,74.4,76.5,0.594
COURSE_27,02_芝_短距離,prev3_chakujun,6.0,207,48.8,92.0,0.584
COURSE_27,02_芝_短距離,prev3_chakujun,7.0,201,100.9,69.3,0.578
COURSE_27,02_芝_短距離,prev3_chakujun,8.0,201,15.6,55.4,0.578
COURSE_27,02_芝_短距離,prev3_chakujun,9.0,220,63.4,58.4,0.596
