segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_ダ_中距離,prev3_chakujun,1.0,539,52.1,64.6,0.758
COURSE_27,04_ダ_中距離,prev3_chakujun,10.0,365,24.8,86.0,0.691
COURSE_27,04_ダ_中距離,prev3_chakujun,11.0,314,33.1,72.2,0.663
COURSE_27,04_ダ_中距離,prev3_chakujun,12.0,276,27.3,99.4,0.639
COURSE_27,04_ダ_中距離,prev3_chakujun,13.0,221,47.3,66.0,0.597
COURSE_27,04_ダ_中距離,prev3_chakujun,14.0,184,0.0,92.7,0.561
COURSE_27,04_ダ_中距離,prev3_chakujun,15.0,145,87.2,113.9,0.516
COURSE_27,04_ダ_中距離,prev3_chakujun,16.0,103,179.5,61.4,0.453
COURSE_27,04_ダ_中距離,prev3_chakujun,2.0,603,66.5,69.5,0.775
COURSE_27,04_ダ_中距離,prev3_chakujun,3.0,622,73.3,82.7,0.78
COURSE_27,04_ダ_中距離,prev3_chakujun,4.0,562,95.3,77.0,0.764
COURSE_27,04_ダ_中距離,prev3_chakujun,5.0,629,38.8,74.8,0.782
COURSE_27,04_ダ_中距離,prev3_chakujun,6.0,574,82.7,71.0,0.768
COURSE_27,04_ダ_中距離,prev3_chakujun,7.0,491,88.2,75.4,0.742
COURSE_27,04_ダ_中距離,prev3_chakujun,8.0,485,61.1,89.9,0.74
COURSE_27,04_ダ_中距離,prev3_chakujun,9.0,473,80.5,70.5,0.736
