segment,factors,bin_label,n,win_roi,place_roi,confidence
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|11,142,64.7,57.0,0.512
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|111,45,83.8,92.6,0.318
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|121,107,92.9,90.9,0.459
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|122,135,95.0,97.5,0.502
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|132,71,42.7,62.4,0.388
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|21,677,86.4,85.9,0.793
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|211,56,111.2,103.3,0.35
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|212,41,72.8,111.5,0.305
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|213,57,73.3,94.1,0.353
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|22,429,78.9,72.1,0.719
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|221,99,39.0,69.2,0.445
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|222,83,89.4,64.5,0.415
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|223,41,90.8,57.7,0.305
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|232,51,83.6,55.5,0.336
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|32,662,72.7,70.7,0.79
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|321,47,23.3,78.6,0.324
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|322,77,6.9,48.8,0.402
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|323,93,45.0,96.9,0.434
SURFACE_2_ダ,kyori_kubun+taikei_tomo,マイル|33,145,37.3,34.7,0.516
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|1,40,17.2,77.1,0.302
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|11,312,55.0,69.6,0.662
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|111,367,66.4,60.9,0.692
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|121,982,109.2,88.8,0.843
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|122,1594,87.6,94.8,0.894
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|132,941,94.7,80.7,0.838
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|133,766,71.8,80.1,0.811
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|2,57,97.3,50.1,0.353
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|21,1542,99.7,79.1,0.891
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|211,344,86.3,73.2,0.68
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|212,218,46.3,75.6,0.594
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|213,266,73.9,69.3,0.632
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|22,856,49.0,59.3,0.826
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|221,874,122.8,95.8,0.828
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|222,2088,74.9,77.3,0.916
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|223,152,70.3,72.9,0.525
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|232,1221,79.2,79.9,0.868
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|233,1404,71.8,78.0,0.882
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|32,1251,92.4,76.5,0.87
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|321,144,55.5,57.2,0.514
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|322,250,80.3,79.3,0.62
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|323,220,38.4,60.4,0.596
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|33,222,60.6,56.6,0.597
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|332,106,38.3,50.6,0.458
SURFACE_2_ダ,kyori_kubun+taikei_tomo,中距離|333,63,75.5,71.4,0.369
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|11,104,24.9,62.0,0.454
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|111,94,104.0,65.7,0.436
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|121,449,127.7,87.7,0.727
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|122,834,62.4,76.6,0.822
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|132,792,67.8,92.2,0.815
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|133,739,84.0,73.9,0.805
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|2,49,46.6,68.8,0.33
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|21,802,82.8,84.1,0.817
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|211,101,46.0,54.2,0.449
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|212,82,186.6,99.3,0.412
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|213,121,129.2,85.6,0.482
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|22,550,45.5,84.2,0.761
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|221,295,67.9,74.9,0.652
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|222,902,76.6,74.0,0.832
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|223,108,68.1,42.0,0.461
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|232,687,124.5,88.8,0.795
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|233,1256,84.8,85.7,0.871
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|32,1605,63.8,70.5,0.895
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|321,82,144.5,62.5,0.412
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|322,234,93.8,84.6,0.608
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|323,219,64.6,63.7,0.595
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|33,372,53.3,66.8,0.694
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|332,115,49.5,85.5,0.473
SURFACE_2_ダ,kyori_kubun+taikei_tomo,短距離|333,78,82.8,46.8,0.404
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|11,86,183.8,128.8,0.421
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|111,51,461.9,149.3,0.336
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|121,69,94.1,134.3,0.384
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|122,96,72.7,86.1,0.44
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|132,30,32.1,47.4,0.264
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|21,252,45.1,102.2,0.622
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|211,48,194.2,118.8,0.327
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|22,93,78.8,86.0,0.434
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|221,75,29.4,35.9,0.397
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|222,132,28.3,65.0,0.498
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|232,49,179.4,117.7,0.33
SURFACE_2_ダ,kyori_kubun+taikei_tomo,長距離|32,112,95.0,85.9,0.468
