segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_ダ_中距離,umaban,01,590,42.4,49.9,0.772
COURSE_27,04_ダ_中距離,umaban,02,590,60.6,71.0,0.772
COURSE_27,04_ダ_中距離,umaban,03,590,65.7,71.2,0.772
COURSE_27,04_ダ_中距離,umaban,04,595,79.0,76.9,0.773
COURSE_27,04_ダ_中距離,umaban,05,591,75.7,92.7,0.772
COURSE_27,04_ダ_中距離,umaban,06,590,98.5,79.9,0.772
COURSE_27,04_ダ_中距離,umaban,07,588,88.4,100.0,0.771
COURSE_27,04_ダ_中距離,umaban,08,590,59.8,74.4,0.772
COURSE_27,04_ダ_中距離,umaban,09,588,78.6,81.3,0.771
COURSE_27,04_ダ_中距離,umaban,10,565,106.2,81.2,0.765
COURSE_27,04_ダ_中距離,umaban,11,527,35.3,76.4,0.754
COURSE_27,04_ダ_中距離,umaban,12,498,74.6,90.9,0.745
COURSE_27,04_ダ_中距離,umaban,13,458,61.9,53.6,0.731
COURSE_27,04_ダ_中距離,umaban,14,403,67.2,75.2,0.708
COURSE_27,04_ダ_中距離,umaban,15,335,90.2,70.4,0.675
