segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_短距離,prev1_chakujun,1.0,270,57.1,77.3,0.635
COURSE_27,03_芝_短距離,prev1_chakujun,10.0,327,109.2,121.0,0.671
COURSE_27,03_芝_短距離,prev1_chakujun,11.0,259,58.1,160.8,0.627
COURSE_27,03_芝_短距離,prev1_chakujun,12.0,276,18.7,47.7,0.639
COURSE_27,03_芝_短距離,prev1_chakujun,13.0,306,30.2,56.7,0.658
COURSE_27,03_芝_短距離,prev1_chakujun,14.0,258,51.3,48.8,0.626
COURSE_27,03_芝_短距離,prev1_chakujun,15.0,251,15.8,59.2,0.621
COURSE_27,03_芝_短距離,prev1_chakujun,16.0,181,7.1,50.8,0.558
COURSE_27,03_芝_短距離,prev1_chakujun,17.0,57,4.4,70.1,0.353
COURSE_27,03_芝_短距離,prev1_chakujun,18.0,46,77.9,42.6,0.321
COURSE_27,03_芝_短距離,prev1_chakujun,2.0,303,91.2,78.7,0.657
COURSE_27,03_芝_短距離,prev1_chakujun,3.0,304,117.4,79.4,0.657
COURSE_27,03_芝_短距離,prev1_chakujun,4.0,335,77.8,78.0,0.675
COURSE_27,03_芝_短距離,prev1_chakujun,5.0,347,68.2,77.9,0.682
COURSE_27,03_芝_短距離,prev1_chakujun,6.0,275,52.5,73.2,0.638
COURSE_27,03_芝_短距離,prev1_chakujun,7.0,301,130.9,99.7,0.655
COURSE_27,03_芝_短距離,prev1_chakujun,8.0,328,59.7,64.2,0.671
COURSE_27,03_芝_短距離,prev1_chakujun,9.0,309,59.5,66.5,0.66
