segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_中距離,prev3_chakujun,1.0,349,50.0,92.6,0.683
COURSE_27,03_芝_中距離,prev3_chakujun,10.0,222,60.2,68.9,0.597
COURSE_27,03_芝_中距離,prev3_chakujun,11.0,210,34.4,79.5,0.587
COURSE_27,03_芝_中距離,prev3_chakujun,12.0,163,16.0,87.0,0.538
COURSE_27,03_芝_中距離,prev3_chakujun,13.0,150,45.3,54.9,0.522
COURSE_27,03_芝_中距離,prev3_chakujun,14.0,111,121.9,78.5,0.466
COURSE_27,03_芝_中距離,prev3_chakujun,15.0,93,100.2,126.1,0.434
COURSE_27,03_芝_中距離,prev3_chakujun,16.0,48,123.4,76.0,0.327
COURSE_27,03_芝_中距離,prev3_chakujun,2.0,348,79.5,68.6,0.682
COURSE_27,03_芝_中距離,prev3_chakujun,3.0,321,96.5,83.9,0.667
COURSE_27,03_芝_中距離,prev3_chakujun,4.0,347,44.6,73.0,0.682
COURSE_27,03_芝_中距離,prev3_chakujun,5.0,353,46.0,70.2,0.685
COURSE_27,03_芝_中距離,prev3_chakujun,6.0,351,62.0,69.0,0.684
COURSE_27,03_芝_中距離,prev3_chakujun,7.0,287,49.4,59.2,0.646
COURSE_27,03_芝_中距離,prev3_chakujun,8.0,273,89.9,76.4,0.637
COURSE_27,03_芝_中距離,prev3_chakujun,9.0,271,49.6,55.1,0.636
