segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_ダ_中距離,taikei_dou,211,65,66.0,141.5,0.374
COURSE_27,02_ダ_中距離,taikei_dou,221,72,99.8,111.9,0.391
COURSE_27,02_ダ_中距離,taikei_dou,222,1504,88.9,77.5,0.889
COURSE_27,02_ダ_中距離,taikei_dou,223,98,40.3,109.1,0.444
COURSE_27,02_ダ_中距離,taikei_dou,232,425,97.6,70.0,0.718
COURSE_27,02_ダ_中距離,taikei_dou,233,364,86.9,69.2,0.69
COURSE_27,02_ダ_中距離,taikei_dou,322,58,110.7,149.0,0.356
COURSE_27,02_ダ_中距離,taikei_dou,323,124,57.9,69.7,0.486
COURSE_27,02_ダ_中距離,taikei_dou,332,46,82.8,85.4,0.321
COURSE_27,02_ダ_中距離,taikei_dou,333,194,18.9,72.0,0.571
