segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_芝_中距離,prev3_chakujun,1.0,121,65.3,60.3,0.482
COURSE_27,05_芝_中距離,prev3_chakujun,10.0,66,10.3,70.4,0.376
COURSE_27,05_芝_中距離,prev3_chakujun,11.0,56,0.0,45.0,0.35
COURSE_27,05_芝_中距離,prev3_chakujun,12.0,38,108.8,39.8,0.295
COURSE_27,05_芝_中距離,prev3_chakujun,13.0,37,14.5,61.4,0.291
COURSE_27,05_芝_中距離,prev3_chakujun,14.0,30,31.1,28.6,0.264
COURSE_27,05_芝_中距離,prev3_chakujun,2.0,104,102.9,87.4,0.454
COURSE_27,05_芝_中距離,prev3_chakujun,3.0,95,22.2,46.6,0.438
COURSE_27,05_芝_中距離,prev3_chakujun,4.0,83,32.3,63.1,0.415
COURSE_27,05_芝_中距離,prev3_chakujun,5.0,77,56.1,69.2,0.402
COURSE_27,05_芝_中距離,prev3_chakujun,6.0,65,22.1,49.6,0.374
COURSE_27,05_芝_中距離,prev3_chakujun,7.0,62,80.4,34.4,0.366
COURSE_27,05_芝_中距離,prev3_chakujun,8.0,69,101.1,97.3,0.384
COURSE_27,05_芝_中距離,prev3_chakujun,9.0,53,85.8,62.9,0.342
