segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_短距離,bamei_chichi,アイルハヴアナザー,34,67.1,54.7,0.28
COURSE_27,04_芝_短距離,bamei_chichi,アドマイヤマックス,43,178.8,46.8,0.312
COURSE_27,04_芝_短距離,bamei_chichi,アドマイヤムーン,113,13.8,95.9,0.469
COURSE_27,04_芝_短距離,bamei_chichi,アメリカンペイトリオット,41,32.3,64.7,0.305
COURSE_27,04_芝_短距離,bamei_chichi,イスラボニータ,34,110.1,70.0,0.28
COURSE_27,04_芝_短距離,bamei_chichi,エイシンフラッシュ,57,151.8,72.5,0.353
COURSE_27,04_芝_短距離,bamei_chichi,エピファネイア,50,209.0,69.9,0.333
COURSE_27,04_芝_短距離,bamei_chichi,オルフェーヴル,53,127.2,118.6,0.342
COURSE_27,04_芝_短距離,bamei_chichi,カレンブラックヒル,41,0.0,5.4,0.305
COURSE_27,04_芝_短距離,bamei_chichi,キズナ,81,153.4,97.7,0.41
COURSE_27,04_芝_短距離,bamei_chichi,キングカメハメハ,32,5.5,107.9,0.272
COURSE_27,04_芝_短距離,bamei_chichi,キングズベスト,50,60.1,52.2,0.333
COURSE_27,04_芝_短距離,bamei_chichi,キンシャサノキセキ,164,20.2,61.0,0.539
COURSE_27,04_芝_短距離,bamei_chichi,クロフネ,34,59.3,48.8,0.28
COURSE_27,04_芝_短距離,bamei_chichi,ケイムホーム,32,26.0,42.6,0.272
COURSE_27,04_芝_短距離,bamei_chichi,サムライハート,30,0.0,33.3,0.264
COURSE_27,04_芝_短距離,bamei_chichi,ショウナンカンプ,71,60.1,69.7,0.388
COURSE_27,04_芝_短距離,bamei_chichi,シルバーステート,49,14.7,64.8,0.33
COURSE_27,04_芝_短距離,bamei_chichi,ジャングルポケット,40,14.0,38.9,0.302
COURSE_27,04_芝_短距離,bamei_chichi,ジョーカプチーノ,62,70.7,83.9,0.366
COURSE_27,04_芝_短距離,bamei_chichi,スウェプトオーヴァーボード,92,62.0,86.7,0.432
COURSE_27,04_芝_短距離,bamei_chichi,スクリーンヒーロー,71,11.5,94.5,0.388
COURSE_27,04_芝_短距離,bamei_chichi,タイキシャトル,51,8.9,231.6,0.336
COURSE_27,04_芝_短距離,bamei_chichi,ダイワメジャー,226,33.1,75.7,0.601
COURSE_27,04_芝_短距離,bamei_chichi,ダノンシャンティ,47,5.9,109.0,0.324
COURSE_27,04_芝_短距離,bamei_chichi,ダノンレジェンド,41,5.8,42.8,0.305
COURSE_27,04_芝_短距離,bamei_chichi,ディスクリートキャット,61,103.3,80.6,0.364
COURSE_27,04_芝_短距離,bamei_chichi,ディープインパクト,49,35.4,18.7,0.33
COURSE_27,04_芝_短距離,bamei_chichi,ディープブリランテ,60,156.9,112.4,0.361
COURSE_27,04_芝_短距離,bamei_chichi,ノヴェリスト,30,73.1,58.5,0.264
COURSE_27,04_芝_短距離,bamei_chichi,ハーツクライ,43,15.6,39.2,0.312
COURSE_27,04_芝_短距離,bamei_chichi,ハービンジャー,38,83.6,112.4,0.295
COURSE_27,04_芝_短距離,bamei_chichi,バトルプラン,30,260.4,82.5,0.264
COURSE_27,04_芝_短距離,bamei_chichi,パイロ,35,36.0,30.7,0.284
COURSE_27,04_芝_短距離,bamei_chichi,ビッグアーサー,83,47.3,53.9,0.415
COURSE_27,04_芝_短距離,bamei_chichi,ファインニードル,35,75.1,33.1,0.284
COURSE_27,04_芝_短距離,bamei_chichi,ブラックタイド,49,3.8,37.9,0.33
COURSE_27,04_芝_短距離,bamei_chichi,ヘニーヒューズ,30,27.2,34.4,0.264
COURSE_27,04_芝_短距離,bamei_chichi,ベーカバド,51,16.1,68.3,0.336
COURSE_27,04_芝_短距離,bamei_chichi,マクフィ,40,264.1,111.3,0.302
COURSE_27,04_芝_短距離,bamei_chichi,マツリダゴッホ,129,50.8,48.2,0.494
COURSE_27,04_芝_短距離,bamei_chichi,マンハッタンカフェ,31,49.0,89.5,0.268
COURSE_27,04_芝_短距離,bamei_chichi,ミッキーアイル,58,28.7,40.2,0.356
COURSE_27,04_芝_短距離,bamei_chichi,メイショウボーラー,77,118.0,38.1,0.402
COURSE_27,04_芝_短距離,bamei_chichi,モンテロッソ,32,86.0,43.7,0.272
COURSE_27,04_芝_短距離,bamei_chichi,モーリス,59,43.4,57.9,0.359
COURSE_27,04_芝_短距離,bamei_chichi,ヨハネスブルグ,47,103.1,35.2,0.324
COURSE_27,04_芝_短距離,bamei_chichi,リオンディーズ,50,136.4,94.4,0.333
COURSE_27,04_芝_短距離,bamei_chichi,リーチザクラウン,30,65.2,27.8,0.264
COURSE_27,04_芝_短距離,bamei_chichi,ルーラーシップ,47,39.0,79.7,0.324
COURSE_27,04_芝_短距離,bamei_chichi,ローエングリン,42,0.0,48.2,0.308
COURSE_27,04_芝_短距離,bamei_chichi,ロードアルティマ,33,23.2,78.9,0.276
COURSE_27,04_芝_短距離,bamei_chichi,ロードカナロア,207,99.5,76.0,0.584
COURSE_27,04_芝_短距離,bamei_chichi,ワークフォース,34,70.3,112.8,0.28
COURSE_27,04_芝_短距離,bamei_chichi,ヴィクトワールピサ,49,42.9,43.0,0.33
