segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_中距離,prev1_corner4,01,331,77.1,66.1,0.673
COURSE_27,01_芝_中距離,prev1_corner4,02,466,56.3,87.4,0.734
COURSE_27,01_芝_中距離,prev1_corner4,03,365,99.9,77.5,0.691
COURSE_27,01_芝_中距離,prev1_corner4,04,352,136.1,99.5,0.684
COURSE_27,01_芝_中距離,prev1_corner4,05,306,33.4,84.7,0.658
COURSE_27,01_芝_中距離,prev1_corner4,06,329,109.9,94.3,0.672
COURSE_27,01_芝_中距離,prev1_corner4,07,275,48.4,50.8,0.638
COURSE_27,01_芝_中距離,prev1_corner4,08,286,129.0,94.6,0.646
COURSE_27,01_芝_中距離,prev1_corner4,09,256,54.6,85.8,0.625
COURSE_27,01_芝_中距離,prev1_corner4,10,214,36.3,58.6,0.59
COURSE_27,01_芝_中距離,prev1_corner4,11,182,7.9,56.8,0.559
COURSE_27,01_芝_中距離,prev1_corner4,12,136,164.5,41.8,0.504
COURSE_27,01_芝_中距離,prev1_corner4,13,105,211.2,62.1,0.456
COURSE_27,01_芝_中距離,prev1_corner4,14,67,83.7,30.9,0.379
COURSE_27,01_芝_中距離,prev1_corner4,15,47,77.2,32.7,0.324
COURSE_27,01_芝_中距離,prev1_corner4,16,33,15.9,60.8,0.276
