segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_短距離,prev2_chakujun,1.0,322,60.4,53.7,0.668
COURSE_27,04_芝_短距離,prev2_chakujun,10.0,301,66.7,121.2,0.655
COURSE_27,04_芝_短距離,prev2_chakujun,11.0,261,32.4,41.5,0.628
COURSE_27,04_芝_短距離,prev2_chakujun,12.0,276,80.0,49.8,0.639
COURSE_27,04_芝_短距離,prev2_chakujun,13.0,245,90.8,89.7,0.616
COURSE_27,04_芝_短距離,prev2_chakujun,14.0,246,72.8,74.6,0.617
COURSE_27,04_芝_短距離,prev2_chakujun,15.0,212,68.1,70.0,0.589
COURSE_27,04_芝_短距離,prev2_chakujun,16.0,198,81.8,86.9,0.575
COURSE_27,04_芝_短距離,prev2_chakujun,17.0,58,0.0,65.6,0.356
COURSE_27,04_芝_短距離,prev2_chakujun,18.0,38,73.9,89.2,0.295
COURSE_27,04_芝_短距離,prev2_chakujun,2.0,324,41.6,69.2,0.669
COURSE_27,04_芝_短距離,prev2_chakujun,3.0,300,77.8,68.5,0.655
COURSE_27,04_芝_短距離,prev2_chakujun,4.0,324,75.3,59.5,0.669
COURSE_27,04_芝_短距離,prev2_chakujun,5.0,343,54.2,64.0,0.679
COURSE_27,04_芝_短距離,prev2_chakujun,6.0,301,90.0,59.2,0.655
COURSE_27,04_芝_短距離,prev2_chakujun,7.0,297,48.1,87.7,0.653
COURSE_27,04_芝_短距離,prev2_chakujun,8.0,320,50.6,97.1,0.667
COURSE_27,04_芝_短距離,prev2_chakujun,9.0,282,34.2,59.5,0.643
