segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_ダ_マイル,prev2_chakujun,1.0,325,43.5,60.8,0.67
COURSE_27,05_ダ_マイル,prev2_chakujun,10.0,184,204.8,90.4,0.561
COURSE_27,05_ダ_マイル,prev2_chakujun,11.0,190,48.1,55.2,0.567
COURSE_27,05_ダ_マイル,prev2_chakujun,12.0,161,18.3,96.6,0.536
COURSE_27,05_ダ_マイル,prev2_chakujun,13.0,140,131.3,58.4,0.509
COURSE_27,05_ダ_マイル,prev2_chakujun,14.0,114,10.4,89.6,0.471
COURSE_27,05_ダ_マイル,prev2_chakujun,15.0,95,30.6,43.7,0.438
COURSE_27,05_ダ_マイル,prev2_chakujun,16.0,62,76.6,196.5,0.366
COURSE_27,05_ダ_マイル,prev2_chakujun,2.0,247,48.1,69.8,0.618
COURSE_27,05_ダ_マイル,prev2_chakujun,3.0,268,72.6,71.5,0.633
COURSE_27,05_ダ_マイル,prev2_chakujun,4.0,266,73.8,61.5,0.632
COURSE_27,05_ダ_マイル,prev2_chakujun,5.0,229,168.6,81.9,0.603
COURSE_27,05_ダ_マイル,prev2_chakujun,6.0,247,203.3,122.6,0.618
COURSE_27,05_ダ_マイル,prev2_chakujun,7.0,224,36.2,61.5,0.599
COURSE_27,05_ダ_マイル,prev2_chakujun,8.0,245,55.5,69.1,0.616
COURSE_27,05_ダ_マイル,prev2_chakujun,9.0,191,75.4,82.4,0.568
