segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_ダ_中距離,prev1_chakujun,1.0,170,62.4,76.0,0.546
COURSE_27,02_ダ_中距離,prev1_chakujun,10.0,185,94.8,61.9,0.562
COURSE_27,02_ダ_中距離,prev1_chakujun,11.0,185,54.6,47.4,0.562
COURSE_27,02_ダ_中距離,prev1_chakujun,12.0,159,139.8,76.4,0.533
COURSE_27,02_ダ_中距離,prev1_chakujun,13.0,104,58.7,75.4,0.454
COURSE_27,02_ダ_中距離,prev1_chakujun,14.0,96,212.9,70.5,0.44
COURSE_27,02_ダ_中距離,prev1_chakujun,15.0,63,22.9,30.2,0.369
COURSE_27,02_ダ_中距離,prev1_chakujun,16.0,52,205.4,154.3,0.339
COURSE_27,02_ダ_中距離,prev1_chakujun,2.0,268,84.6,82.7,0.633
COURSE_27,02_ダ_中距離,prev1_chakujun,3.0,259,57.5,73.4,0.627
COURSE_27,02_ダ_中距離,prev1_chakujun,4.0,257,87.5,81.7,0.625
COURSE_27,02_ダ_中距離,prev1_chakujun,5.0,242,54.2,85.3,0.614
COURSE_27,02_ダ_中距離,prev1_chakujun,6.0,299,68.1,88.7,0.654
COURSE_27,02_ダ_中距離,prev1_chakujun,7.0,274,65.0,57.4,0.638
COURSE_27,02_ダ_中距離,prev1_chakujun,8.0,274,115.6,96.3,0.638
COURSE_27,02_ダ_中距離,prev1_chakujun,9.0,238,59.5,112.7,0.611
