segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_芝_中距離,prev1_corner4,01,82,45.5,51.9,0.412
COURSE_27,05_芝_中距離,prev1_corner4,02,123,57.3,75.9,0.485
COURSE_27,05_芝_中距離,prev1_corner4,03,110,125.5,73.0,0.464
COURSE_27,05_芝_中距離,prev1_corner4,04,76,23.4,46.6,0.4
COURSE_27,05_芝_中距離,prev1_corner4,05,97,68.4,86.7,0.442
COURSE_27,05_芝_中距離,prev1_corner4,06,91,36.0,50.3,0.431
COURSE_27,05_芝_中距離,prev1_corner4,07,121,45.5,47.8,0.482
COURSE_27,05_芝_中距離,prev1_corner4,08,99,14.6,67.2,0.445
COURSE_27,05_芝_中距離,prev1_corner4,09,114,50.0,32.3,0.471
COURSE_27,05_芝_中距離,prev1_corner4,10,68,41.4,45.3,0.381
COURSE_27,05_芝_中距離,prev1_corner4,11,67,31.7,50.0,0.379
COURSE_27,05_芝_中距離,prev1_corner4,12,61,100.0,53.3,0.364
COURSE_27,05_芝_中距離,prev1_corner4,13,47,8.5,84.8,0.324
COURSE_27,05_芝_中距離,prev1_corner4,14,47,82.0,69.5,0.324
COURSE_27,05_芝_中距離,prev1_corner4,15,37,20.6,30.2,0.291
