segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_芝_マイル,umaban,01,168,51.6,61.9,0.544
COURSE_27,05_芝_マイル,umaban,02,166,261.4,109.4,0.542
COURSE_27,05_芝_マイル,umaban,03,165,16.2,39.7,0.54
COURSE_27,05_芝_マイル,umaban,04,166,96.2,58.2,0.542
COURSE_27,05_芝_マイル,umaban,05,166,43.6,76.3,0.542
COURSE_27,05_芝_マイル,umaban,06,166,50.0,48.8,0.542
COURSE_27,05_芝_マイル,umaban,07,164,73.5,58.2,0.539
COURSE_27,05_芝_マイル,umaban,08,166,59.1,58.1,0.542
COURSE_27,05_芝_マイル,umaban,09,165,46.1,62.5,0.54
COURSE_27,05_芝_マイル,umaban,10,160,125.2,89.0,0.535
COURSE_27,05_芝_マイル,umaban,11,155,33.3,62.8,0.528
COURSE_27,05_芝_マイル,umaban,12,146,48.3,60.3,0.517
COURSE_27,05_芝_マイル,umaban,13,129,86.9,55.9,0.494
COURSE_27,05_芝_マイル,umaban,14,116,42.3,52.6,0.474
COURSE_27,05_芝_マイル,umaban,15,104,45.5,63.3,0.454
COURSE_27,05_芝_マイル,umaban,16,91,52.8,38.4,0.431
COURSE_27,05_芝_マイル,umaban,17,50,54.9,86.9,0.333
COURSE_27,05_芝_マイル,umaban,18,44,42.0,33.3,0.315
