segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_ダ_長距離,prev2_chakujun,1.0,47,37.5,98.7,0.324
COURSE_27,05_ダ_長距離,prev2_chakujun,10.0,48,19.6,59.9,0.327
COURSE_27,05_ダ_長距離,prev2_chakujun,11.0,32,0.0,184.9,0.272
COURSE_27,05_ダ_長距離,prev2_chakujun,13.0,31,0.0,55.6,0.268
COURSE_27,05_ダ_長距離,prev2_chakujun,2.0,56,71.6,64.3,0.35
COURSE_27,05_ダ_長距離,prev2_chakujun,3.0,57,65.9,73.0,0.353
COURSE_27,05_ダ_長距離,prev2_chakujun,4.0,71,60.2,73.8,0.388
COURSE_27,05_ダ_長距離,prev2_chakujun,5.0,63,71.0,55.7,0.369
COURSE_27,05_ダ_長距離,prev2_chakujun,6.0,57,155.5,69.4,0.353
COURSE_27,05_ダ_長距離,prev2_chakujun,7.0,68,86.5,81.4,0.381
COURSE_27,05_ダ_長距離,prev2_chakujun,8.0,52,94.6,116.4,0.339
COURSE_27,05_ダ_長距離,prev2_chakujun,9.0,35,0.0,56.0,0.284
