segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_ダ_短距離,prev2_chakujun,1.0,38,275.8,82.0,0.295
COURSE_27,05_ダ_短距離,prev2_chakujun,10.0,30,23.6,18.6,0.264
COURSE_27,05_ダ_短距離,prev2_chakujun,11.0,39,162.0,58.5,0.298
COURSE_27,05_ダ_短距離,prev2_chakujun,14.0,34,0.0,55.5,0.28
COURSE_27,05_ダ_短距離,prev2_chakujun,2.0,31,28.6,72.9,0.268
COURSE_27,05_ダ_短距離,prev2_chakujun,3.0,38,68.6,67.5,0.295
COURSE_27,05_ダ_短距離,prev2_chakujun,4.0,34,21.1,77.2,0.28
COURSE_27,05_ダ_短距離,prev2_chakujun,5.0,42,97.7,99.9,0.308
COURSE_27,05_ダ_短距離,prev2_chakujun,6.0,38,30.5,40.3,0.295
COURSE_27,05_ダ_短距離,prev2_chakujun,7.0,43,49.7,57.4,0.312
